,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43927165321961836,14.0,0.02651648720645743,4.0,0.04781370765961879,7.0,5.6
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.48902746744328845,13.0,0.020032317673101204,7.0,0.03368589354154561,14.0,7.8
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.01737318497633091,13.0,0.045825734670509766,8.0,11.533333333333333
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.019405996265943935,8.0,0.07905288295819801,2.0,12.2
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.04504336926649722,1.0,0.040661659546151085,13.0,14.066666666666666
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27560760047354693,20.0,0.01799579677729263,11.0,0.01074954147074525,43.0,15.733333333333333
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.01818329953207292,10.0,0.009229574147278319,45.0,18.733333333333334
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.49192688914526417,12.0,0.011438411552500853,41.0,0.0017128956830736453,57.0,18.933333333333334
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.017404356379527777,12.0,0.02347687875783122,24.0,21.533333333333335
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.01169090917929439,38.0,0.005617969495168351,51.0,21.933333333333334
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5051490775285881,10.0,0.0069037813926460245,61.0,0.0128471010092166,40.0,23.733333333333334
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.013964115154805492,25.0,0.0063945695640499345,50.0,24.066666666666666
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.013087879382296103,31.0,0.022432603459950018,25.0,27.933333333333334
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.006190690550030445,70.0,0.01871000941479828,30.0,28.2
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20102042075583526,23.0,0.016394812803970142,18.0,0.014490324214732953,35.0,28.2
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665330192722229,7.0,0.00952677555748672,47.0,0.0,79.0,29.133333333333333
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.011527457989120273,39.0,0.03321902910597618,16.0,29.4
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.008641957388643717,51.0,0.028722448794263222,20.0,30.6
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.01619188622504815,20.0,0.0,79.0,30.733333333333334
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.016550638661195532,17.0,0.0,79.0,31.4
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.007673780385596695,57.0,0.0,79.0,31.666666666666668
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.008867150876442471,50.0,0.0,79.0,32.6
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.016563204325519415,16.0,0.0,79.0,34.733333333333334
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.013385632511109555,30.0,0.019618226026872687,28.0,35.13333333333333
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.013450747120404317,28.0,0.013388293654271077,39.0,35.266666666666666
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07179351641709253,34.0,0.006865664856215099,62.0,0.0,79.0,35.46666666666667
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5080242844510948,9.0,0.015450777211718643,21.0,0.0,79.0,36.46666666666667
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.012228564566762383,34.0,0.09212007802097744,1.0,36.86666666666667
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.00960076406494847,46.0,0.0,79.0,37.266666666666666
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11308185969055504,30.0,0.007977290667970482,54.0,0.03222056423515074,17.0,37.333333333333336
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.03593906006274006,38.0,0.013727994563640654,27.0,0.0,79.0,37.46666666666667
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.0062191254320061095,68.0,0.011266717611434274,42.0,37.53333333333333
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.020273508406697685,6.0,0.013739281900479128,37.0,37.666666666666664
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.0067657976759023415,64.0,0.02698748962590014,22.0,37.8
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.00047084166017203054,93.0,0.0,79.0,38.06666666666667
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.010243854564687002,42.0,0.012174657138092737,41.0,39.0
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.00771118708756749,56.0,0.049259746780344615,6.0,39.13333333333333
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.005335528318296977,75.0,0.0,79.0,40.2
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687348129418515,5.0,0.0020088013913371204,85.0,0.015478908570807581,33.0,41.0
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.012098890199976621,35.0,0.005300225026785732,52.0,41.666666666666664
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.007315012453798486,59.0,0.0,79.0,41.8
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.008229123381421366,53.0,0.0,79.0,42.06666666666667
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5565909346074261,8.0,0.033602479802301695,2.0,0.002349600784872008,56.0,42.4
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.006196323363248598,69.0,0.0037761119309238644,53.0,44.733333333333334
POE24.C18,0.9517411595000911,60.0,0.16382619376631347,54.0,0.0,41.0,0.014063184368273132,24.0,0.02065593882214034,27.0,45.4
POE15.C16,1.2120623641085626,37.0,0.18532166436358044,39.0,0.08177177467887001,33.0,0.007030895487622407,60.0,0.0,79.0,45.4
POE25.C16,1.0058628396788685,56.0,0.16935360049132497,51.0,0.0,41.0,0.00969289277144169,45.0,0.02855419854292407,21.0,45.53333333333333
POE16.C16,1.103534377851545,49.0,0.17764471057884235,48.0,0.0,41.0,0.01191299009909542,36.0,0.00306855325540778,54.0,46.06666666666667
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.004083176385807132,81.0,0.0,79.0,46.6
POE14.C16,1.0871780436803746,51.0,0.17656993704897905,49.0,0.0,41.0,0.0064437615454874244,66.0,0.01938458226373352,29.0,47.53333333333333
POE27.C18,0.7848209210175009,77.0,0.14294487947182555,72.5,0.2507099725370006,21.0,0.020365155304713767,5.0,0.016583258248188182,32.0,49.0
POE28.C16,0.9768321830344019,57.0,0.1596806387225549,59.0,0.4047609997536343,17.0,0.011820800146689766,37.0,0.0,79.0,49.8
POE25,0.5396309646020957,90.0,0.10931982189467226,88.0,0.5732069563981212,4.0,0.030034329796479735,3.0,0.044124400970847244,9.0,49.86666666666667
