Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6202380952380953,0.06192426197897468,0.6202830188679245,0.75,0.5283018867924528
Logistic (L1),0.6336739241151006,0.048153869679651656,0.6014150943396226,1.0,0.25471698113207547
SVM Linear,0.6060542398777693,0.06212972544296907,0.6332547169811321,0.375,0.9150943396226415
SVM RBF,0.6312579577285459,0.07126108005407861,0.5683962264150944,0.875,0.3113207547169811
Random Forest,0.6099949070537306,0.1137127817989275,0.5200471698113207,0.5,0.6415094339622641
Gradient Boosting,0.5608575248281131,0.08149533847244826,0.49351415094339623,0.875,0.3113207547169811
XGBoost,0.5899844028520499,0.1157361313812778,0.5754716981132075,0.875,0.36792452830188677
