Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6477750190985485,0.09829874574895217,0.5976572899103736,0.576271186440678,0.643979057591623
Logistic (L1),0.6589604023427553,0.09379183680708753,0.5846126541840447,0.4915254237288136,0.7172774869109948
SVM Linear,0.6210816144639674,0.0675072129256513,0.6832904428077026,0.8135593220338984,0.5078534031413613
SVM RBF,0.6228768780239368,0.06153863617030251,0.5403318839293637,0.5423728813559322,0.6701570680628273
Random Forest,0.6396836007130124,0.060862510534775115,0.49436507232230015,0.559322033898305,0.5235602094240838
Gradient Boosting,0.6286764705882353,0.08757849523130716,0.323631200638921,0.9322033898305084,0.07853403141361257
XGBoost,0.5979707792207793,0.07164138245094621,0.47945691720649575,0.288135593220339,0.7591623036649214
