Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6275840336134454,0.07377347250463591,0.5058124057147928,0.4406779661016949,0.6596858638743456
Logistic (L1),0.6576050420168067,0.06554061600706614,0.41804951637234894,1.0,0.02617801047120419
SVM Linear,0.6253361344537816,0.06918429266275969,0.6371461531635461,0.8305084745762712,0.4816753926701571
SVM RBF,0.6666386554621848,0.08494187730204741,0.5303931138521608,0.4576271186440678,0.7905759162303665
Random Forest,0.6723739495798319,0.03475351280191102,0.47581861744609105,0.4067796610169492,0.6596858638743456
Gradient Boosting,0.6561974789915965,0.036118144159781825,0.3409796787647529,0.9322033898305084,0.10471204188481675
XGBoost,0.6185504201680672,0.04247609271209772,0.4601118111633686,0.7966101694915254,0.23036649214659685
