,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE25,0.8445417921650618,2.0,0.2596153846153846,2.5,0.6497397482371965,3.0,0.014128662697544644,26.0,0.008941392346909938,51.0,12.066666666666666
POE26,0.6026788607950341,13.0,0.20432692307692313,12.0,0.6609181553798591,2.0,0.019404599371019054,15.0,0.022677546949352756,31.0,13.2
POE21,0.9345053250879535,1.0,0.27884615384615385,1.0,0.0,24.0,0.01848163949952689,18.0,0.010609192200135453,48.0,14.133333333333333
POE17,0.5439917328906869,15.0,0.18990384615384615,15.0,0.0,24.0,0.021227591457932442,11.0,0.10302456118732639,3.0,14.666666666666666
POE29.C16,0.8118390957585497,4.0,0.22836538461538458,7.0,0.3404858187172118,6.0,0.01040807223425313,45.0,0.016087380131543094,38.0,15.2
POE20,0.8422591553607884,3.0,0.2596153846153846,2.5,0.0,24.0,0.013615625675464772,28.0,0.010688461504218427,47.0,16.266666666666666
POE28.C16,0.574270475646412,14.0,0.1923076923076923,14.0,0.0,24.0,0.010638801697646404,43.0,0.1356746511768765,2.0,18.266666666666666
POE31.C18,0.7316568736480978,6.0,0.19591346153846145,13.0,0.011535787847115182,22.0,0.006450262511489406,61.0,0.05557636339780769,12.0,19.2
POE15.C16,0.6208270968396004,12.0,0.20673076923076916,11.0,0.21587804253624263,12.0,0.0024757551679513005,79.0,0.08529747464746995,5.0,19.733333333333334
POE18,0.6606313017260218,11.0,0.21875,10.0,0.0,24.0,0.012334837881813145,33.0,0.011887782959873139,44.0,20.666666666666668
POE22,0.7868488754814268,5.0,0.24759615384615385,4.0,0.0,24.0,0.01725932052667756,21.0,0.0,80.5,20.733333333333334
POE23,0.7228938853640868,7.0,0.23317307692307687,5.0,0.10118762133048043,17.0,0.012689971993836615,29.0,0.0,80.5,21.2
POE27,0.713829857998013,8.0,0.2235576923076923,8.5,0.0,24.0,0.01982473806204458,13.0,0.0,80.5,21.666666666666668
POE14.C16,0.4369106388757633,21.0,0.1610576923076923,19.0,0.0,24.0,0.019579503268034433,14.0,0.018789108345502292,33.0,21.733333333333334
POE24,0.68151835344317,10.0,0.2235576923076923,8.5,0.12104043001515202,15.0,0.012249076521337991,35.0,0.0,80.5,23.333333333333332
POE16,0.4281753530832502,23.0,0.15865384615384615,21.0,0.0,24.0,0.011366723091750967,37.0,0.04909931267539025,15.0,23.466666666666665
POE18.SORBITAN,0.4282485020703942,22.0,0.15865384615384626,20.0,0.0,24.0,0.015094207424877439,23.0,0.01631735037372639,37.0,24.0
POE13,0.445290151271513,19.0,0.16346153846153844,18.0,0.0,24.0,0.015183797201225147,22.0,0.0022877023829430687,55.0,24.933333333333334
POE29.C18,0.37667435630280627,30.0,0.14182692307692313,27.5,0.0,24.0,0.011351343064431483,38.0,0.05061740674980886,14.0,27.066666666666666
POE21.SORBITAN,0.3463739430426265,41.5,0.13461538461538458,34.5,0.6740181690060061,1.0,0.014487487493562462,25.0,0.02398904679456826,27.0,27.4
POE35.SORBITAN,0.36519436521879156,36.0,0.13942307692307687,29.5,0.30263239893336386,7.0,0.010639362861625895,42.0,0.0372961891071919,22.0,27.4
POE30.C16,0.46364979409038504,18.0,0.13461538461538458,34.5,0.0,24.0,0.006144277399708443,64.0,0.07315640730317652,8.0,28.4
POE14,0.33076011875894196,45.5,0.1298076923076923,38.5,0.0,24.0,0.02546672485897119,5.0,0.08035866019425697,6.0,28.666666666666668
POE30.C18,0.5241657070725045,17.0,0.1766826923076923,17.0,0.003249812771264994,23.0,0.012366311238004829,32.0,0.0,80.5,28.666666666666668
POE19,0.7120385745544675,9.0,0.23076923076923073,6.0,0.0,24.0,0.003954075221396379,74.0,0.0,80.5,29.4
POE19.C16,0.3385473862002583,43.0,0.13221153846153855,37.0,0.0,24.0,0.01922514952023786,16.0,0.05835887532958939,10.0,29.6
