,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9941139933649972,7.0,0.02568867894491019,4.0,0.03550932359163039,11.0,5.266666666666667
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.018492303920851237,14.0,0.03203082855417416,12.0,15.733333333333333
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.02201406054303023,7.0,0.0794701654908867,1.0,16.0
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107490914081404,3.0,0.01600604849660384,20.0,0.006687181042668522,46.0,17.133333333333333
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.350039933706501,27.0,0.030052608306418725,2.0,0.0,80.0,17.933333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028059458304911,14.0,0.015944430189760127,21.0,0.005050555234983323,49.0,18.0
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.807494742960616,13.0,0.012936708047475884,33.0,0.0,80.0,18.733333333333334
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.021903532731993174,9.0,0.009335800206651035,41.0,20.266666666666666
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.013656954291980859,31.0,0.02919630125488215,14.0,21.466666666666665
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18490928763614628,42.0,0.013174019891646276,32.0,0.022133771893389165,18.0,21.733333333333334
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.013913147111290776,27.0,0.010975561345619944,39.0,23.2
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.021419332768121833,10.0,0.04071559536229685,9.0,23.333333333333332
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.025764846315009544,3.0,0.021148394254951297,20.0,25.466666666666665
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.021204765652298212,11.0,0.0,80.0,28.133333333333333
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.0910888523353287,50.0,0.01603825825653022,19.0,0.02027678336239247,23.0,29.733333333333334
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.013673170995893245,30.0,0.006560224242363244,47.0,29.733333333333334
