,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9930595838454894,7.0,0.027090437366334274,6.0,0.03550932359163039,9.0,5.266666666666667
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.031108117092283397,4.0,0.0794701654908867,1.0,15.6
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107391845362606,3.0,0.012097125089081364,35.0,0.01322552846886671,34.0,17.533333333333335
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.032585957939023795,3.0,0.02919630125488215,14.0,17.733333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028164503771387,14.0,0.01535633003116299,23.0,0.0032352662322956416,52.0,18.666666666666668
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.018908017955812984,11.0,0.010975561345619944,37.0,20.8
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.007569653444263719,55.0,0.03203082855417416,12.0,21.2
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.01564850641317591,22.0,0.009335800206651035,40.0,21.866666666666667
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500269112541462,27.0,0.009729958034582181,44.0,0.0,78.0,23.266666666666666
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18492673033033263,42.0,0.00792024239235996,52.0,0.022133771893389165,19.0,24.533333333333335
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8073780582105006,13.0,0.00306181140194757,80.0,0.0,78.0,24.733333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.012302511941840765,34.0,0.04071559536229685,6.0,26.133333333333333
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.03585489578438758,1.0,0.0,78.0,26.533333333333335
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.027632638397314172,5.0,0.04526918936518065,5.0,26.666666666666668
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.015323849329131927,24.0,0.021148394254951297,20.0,28.266666666666666
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09712096087712037,49.0,0.01731422573075698,16.0,0.004213982993545917,51.0,28.866666666666667
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.014797386102287495,26.0,0.006560224242363244,45.0,28.933333333333334
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13240093708891734,45.0,0.022543711430491574,7.0,0.0,78.0,29.266666666666666
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.266757355300432,33.0,0.02197063337055679,8.0,0.0,78.0,30.066666666666666
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.013466096546491365,28.0,0.0,78.0,30.666666666666668
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0712494273270685,5.0,0.005275193402483927,67.0,0.0,78.0,32.86666666666667
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09024308271069999,50.0,0.009288656140457638,48.0,0.02027678336239247,23.0,33.6
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39326964754683885,24.0,0.01579798307442738,20.0,0.01129331113305887,36.0,33.86666666666667
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.01799712167225186,14.0,0.017866960405673593,27.0,34.0
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.018468931784011842,13.0,0.0,78.0,34.0
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.20333885929042989,40.0,0.009356629641222303,47.0,0.024337523931764693,16.0,34.266666666666666
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5404383502021677,19.0,0.0066692178738278875,59.0,0.007753136403825023,41.0,35.4
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.019619452345230125,9.0,0.006763732147625934,44.0,35.46666666666667
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.009425049967388332,45.0,0.0,78.0,35.733333333333334
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.009373599651258004,46.0,0.0072755551471328506,43.0,36.13333333333333
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.3545332226880935,26.0,0.01600253757208787,19.0,0.0,78.0,37.6
POE24.C16,1.1898922397724825,50.0,0.18706896551724128,48.0,0.5097761575364657,22.0,0.01669296531007881,18.0,0.007387286235871704,42.0,38.53333333333333
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19530807256255506,41.0,0.002960581913254307,82.0,0.0,78.0,38.86666666666667
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5144329113266368,21.0,0.003173602171716758,78.0,0.0,78.0,39.4
