Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5974789915966386,0.11769814317085987,0.5283018867924528,0.75,0.4339622641509434
Logistic (L1),0.6211554621848739,0.12034987275457722,0.5459905660377359,0.75,0.5283018867924528
SVM Linear,0.6212605042016807,0.12388685209506807,0.5200471698113207,0.25,0.8867924528301887
SVM RBF,0.5996008403361345,0.12404149134645921,0.5176886792452831,0.875,0.25471698113207547
Random Forest,0.614873949579832,0.1367185441464953,0.49646226415094336,0.875,0.2830188679245283
Gradient Boosting,0.6648949579831933,0.1529847078827994,0.49410377358490565,0.625,0.5283018867924528
XGBoost,0.6153991596638655,0.11350775596006099,0.5288915094339622,0.75,0.44339622641509435
