Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6250420168067227,0.08247198136280881,0.5908018867924528,0.75,0.5849056603773585
Logistic (L1),0.6315756302521008,0.07714575203736888,0.5648584905660377,0.625,0.5943396226415094
SVM Linear,0.6360084033613445,0.08353165206741568,0.535377358490566,1.0,0.22641509433962265
SVM RBF,0.6639705882352941,0.06597414716433364,0.5707547169811321,0.75,0.49056603773584906
Random Forest,0.6216386554621849,0.029646720591069757,0.509433962264151,0.75,0.4056603773584906
Gradient Boosting,0.658686974789916,0.0765783362249699,0.5058962264150944,0.375,0.7735849056603774
XGBoost,0.5884978991596639,0.0736967034492505,0.5165094339622641,1.0,0.2641509433962264
