,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.4390275641971859,14.0,0.026862662664842305,5.0,0.04781370765961879,5.0,5.466666666666667
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4890363408597821,13.0,0.0132244570586424,25.0,0.05333904917771082,3.0,8.733333333333333
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.013695372357721948,24.0,0.045825734670509766,6.0,12.733333333333333
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.01706558838805746,19.0,0.07905288295819801,1.0,13.533333333333333
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.041148042616941785,1.0,0.040661659546151085,12.0,13.933333333333334
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.02623800705372023,6.0,0.005617969495168351,53.0,17.933333333333334
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.029794844156444077,3.0,0.009229574147278319,47.0,18.066666666666666
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.01714894873084142,18.0,0.02347687875783122,26.0,22.6
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.024747247699838847,7.0,0.028722448794263222,20.0,24.733333333333334
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5051427312830267,10.0,0.01207367038762646,29.0,0.0,80.0,24.8
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.02080261815306796,10.0,0.0,80.0,25.533333333333335
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.009375547875544041,43.0,0.0063945695640499345,51.0,26.6
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27556726535378195,20.0,0.0023559200018894483,85.0,0.005745984443344954,52.0,26.8
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4918682276769953,12.0,0.0030322614693056105,81.0,0.0,80.0,27.333333333333332
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.012938914839659775,27.0,0.022432603459950018,27.0,27.666666666666668
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.011699449706650922,30.0,0.0046826534429296185,55.0,28.866666666666667
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.00811086396557599,53.0,0.006984145499494332,49.0,29.0
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.004203905099247068,74.0,0.01871000941479828,32.0,29.0
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5664806341401885,7.0,0.009209049475104735,47.0,0.0,80.0,29.266666666666666
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20089825606543402,23.0,0.007495269827929516,56.0,0.03142701581740459,17.0,30.866666666666667
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035839481346092716,38.0,0.020431087123074905,11.0,0.003802196582056494,57.0,32.4
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.01976720594506198,13.0,0.019618226026872687,29.0,33.0
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.008774930391017862,49.0,0.01780441732932303,33.0,33.0
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.01923483612567614,15.0,0.0,80.0,33.266666666666666
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687917706096194,5.0,0.01059408820302811,37.0,0.027661480583476727,23.0,33.266666666666666
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.005804894201606527,64.0,0.0,80.0,34.333333333333336
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.009238476780963668,45.0,0.011266717611434274,44.0,34.733333333333334
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.032757188810473854,2.0,0.015413493635199726,38.0,35.4
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.019537144092728397,14.0,0.0,80.0,35.93333333333333
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.015363757016421571,21.0,0.012174657138092737,43.0,36.46666666666667
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07181925081844193,34.0,0.004849600294817991,71.0,0.0,80.0,36.8
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.010951169273438609,35.0,0.04229236764987809,10.0,36.86666666666667
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11304076847318034,30.0,0.009256832178869046,44.0,0.02648245171595054,24.0,36.93333333333333
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.008444292813628147,50.0,0.0,80.0,37.0
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.006748293210148875,60.0,0.0,80.0,37.266666666666666
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.009557132657683643,41.0,0.04277528504472583,8.0,38.733333333333334
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5081394585572742,9.0,0.009703832387963593,40.0,0.0,80.0,39.13333333333333
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.00914561790510374,48.0,0.009085683061975658,48.0,39.13333333333333
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.010727160232450817,36.0,0.0,80.0,39.93333333333333
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.005680030629657293,67.0,0.0,80.0,41.666666666666664
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.011394294284486095,33.0,0.013739281900479128,41.0,41.8
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.008327581259925223,51.0,0.0,80.0,43.8
POE23.C16,1.0834732262344402,52.0,0.1782588668816214,47.0,0.0,41.0,0.013143507635231848,26.0,0.010882982219358572,46.0,44.2
POE28.C16,0.9768321830344019,57.0,0.1596806387225549,59.0,0.4046876766355017,17.0,0.0094633748898515,42.0,0.016973703271195628,34.0,44.46666666666667
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5564649403443899,8.0,0.018382124137160453,16.0,0.002349600784872008,59.0,44.666666666666664
