Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.726068376068376,0.13997536909070218,0.4206497386109036,0.9615384615384616,0.07766990291262135
Logistic (L1),0.7076923076923076,0.14308519413644824,0.41915608663181475,0.9230769230769231,0.1262135922330097
SVM Linear,0.7021367521367522,0.17660279031634782,0.4494025392083644,0.8846153846153846,0.1941747572815534
SVM RBF,0.6854700854700855,0.11356912985896131,0.5001867064973862,0.46153846153846156,0.6990291262135923
Random Forest,0.6504273504273504,0.12422305845486607,0.5677744585511576,0.4230769230769231,0.7281553398058253
Gradient Boosting,0.5561965811965811,0.18664208848553843,0.5920463032113518,0.7307692307692307,0.46601941747572817
XGBoost,0.5737179487179488,0.106610870515307,0.638722927557879,0.6153846153846154,0.6504854368932039
