Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6344792462439521,0.08530017808722842,0.4549649480876741,1.0,0.03664921465968586
Logistic (L1),0.6406926406926406,0.08730567452018752,0.4041174904605555,0.9491525423728814,0.07329842931937172
SVM Linear,0.6248153806977336,0.08741657705125978,0.6603957760227172,0.8305084745762712,0.4816753926701571
SVM RBF,0.6404634581105169,0.07475450015964016,0.5274647262401277,0.4576271186440678,0.7905759162303665
Random Forest,0.6294897504456328,0.1253425507236401,0.4929008785162836,0.4067796610169492,0.680628272251309
Gradient Boosting,0.5939966895849249,0.10969507188476985,0.35384683645398884,0.9322033898305084,0.09947643979057591
XGBoost,0.5703765597147951,0.12517826303471932,0.4729789688526045,0.3050847457627119,0.7486910994764397
