Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.629138655462185,0.06627475694373698,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6377521008403362,0.06246330749776612,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.6177521008403362,0.09198221789569254,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6656932773109243,0.05430286627075929,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6605672268907562,0.07573823989888746,0.4554086431804064,0.9661016949152542,0.03664921465968586
Gradient Boosting,0.6417331932773108,0.07762891876757895,0.33024225752063185,1.0,0.020942408376963352
XGBoost,0.6075420168067227,0.0758121761542618,0.4800337208270476,0.1864406779661017,0.8691099476439791
