,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43972325535372675,14.0,0.027777570301265396,3.0,0.04781370765961879,6.0,5.333333333333333
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.032843971568194366,1.0,0.045825734670509766,9.0,10.066666666666666
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.017818921857131433,13.0,0.07905288295819801,1.0,12.733333333333333
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.489057210786706,13.0,0.020936972237325165,8.0,0.0008246032859837715,59.0,13.933333333333334
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.017619232603118342,14.0,0.040661659546151085,13.0,15.8
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.029537455306885008,2.0,0.009229574147278319,45.0,17.666666666666668
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.015328113776442753,21.0,0.005617969495168351,50.0,19.533333333333335
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27509257367824436,20.0,0.012018048625050234,33.0,0.0,80.0,23.6
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.01151754447139026,36.0,0.01871000941479828,30.0,23.666666666666668
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.012576147152152026,31.0,0.02347687875783122,22.0,23.8
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.016776042905163435,17.0,0.007404019584417165,48.0,24.066666666666666
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4920441641353001,12.0,0.006801839404625498,63.0,0.0,80.0,24.933333333333334
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665592273361733,7.0,0.013384906007213655,27.0,0.0,80.0,26.6
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.014001523101650561,24.0,0.022432603459950018,25.0,27.0
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.008665331118719845,48.0,0.0063945695640499345,49.0,27.0
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.01703518278717711,16.0,0.0,80.0,27.933333333333334
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.017320190900047612,15.0,0.05316066822420984,4.0,28.866666666666667
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.011129635989365477,38.0,0.028722448794263222,20.0,28.866666666666667
