Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6394327731092437,0.1047939844755468,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6517436974789917,0.11060108543257195,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.6439915966386554,0.09711806551725005,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6313025210084034,0.052430173551603114,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6110714285714286,0.06585776262491144,0.4914366847102671,0.4915254237288136,0.6020942408376964
Gradient Boosting,0.5884138655462184,0.05761785479851289,0.3316620818173751,1.0,0.020942408376963352
XGBoost,0.5971113445378152,0.04344083692924759,0.47861389653030434,0.1864406779661017,0.8691099476439791
