Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6128310415075121,0.09265682215165977,0.6084905660377359,1.0,0.32075471698113206
Logistic (L1),0.624000509294627,0.08881648880724745,0.6273584905660378,1.0,0.41509433962264153
SVM Linear,0.6144512350394704,0.08472737789424271,0.5424528301886793,1.0,0.18867924528301888
SVM RBF,0.6262827858416093,0.08186682269031462,0.6273584905660378,1.0,0.32075471698113206
Random Forest,0.5936210847975554,0.16624912511058595,0.5459905660377358,0.5,0.7358490566037735
Gradient Boosting,0.6028536414565827,0.0819110404341608,0.5253537735849056,0.875,0.3867924528301887
XGBoost,0.5797905525846703,0.12344453633998488,0.6232311320754716,1.0,0.44339622641509435
