,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE25,0.8445417921650618,2.0,0.2596153846153846,2.5,0.6494483039832786,3.0,0.023417575604252734,7.0,0.008941392346909938,43.0,8.466666666666667
POE15.C16,0.6208270968396004,12.0,0.20673076923076916,11.0,0.21595627042104662,12.0,0.017466643711524385,17.0,0.05435886589182526,10.0,12.133333333333333
POE26,0.6026788607950341,13.0,0.20432692307692313,12.0,0.6602559712010794,2.0,0.02039249196682113,15.0,0.022677546949352756,28.0,12.8
POE20,0.8422591553607884,3.0,0.2596153846153846,2.5,0.0,24.0,0.0214106968851539,11.0,0.010688461504218427,41.0,13.2
POE21,0.9345053250879535,1.0,0.27884615384615385,1.0,0.0,24.0,0.009964238625878473,48.0,0.010609192200135453,42.0,17.333333333333332
POE24,0.68151835344317,10.0,0.2235576923076923,8.5,0.12172184155476846,15.0,0.03163693292702135,2.0,0.0,78.0,18.6
POE18,0.6606313017260218,11.0,0.21875,10.0,0.0,24.0,0.014367757031567162,24.0,0.011887782959873139,39.0,18.8
POE31.C18,0.7316568736480978,6.0,0.19591346153846145,13.0,0.011370301457986664,22.0,0.003448951324021673,73.0,0.0746374672977499,5.0,19.866666666666667
POE17,0.5439917328906869,15.0,0.18990384615384615,15.0,0.0,24.0,0.009217239750727706,52.0,0.10302456118732639,2.0,20.0
POE16,0.4281753530832502,23.0,0.15865384615384615,21.0,0.0,24.0,0.014109627228484304,26.0,0.04909931267539025,12.0,21.6
POE29.C18,0.37667435630280627,30.0,0.14182692307692313,27.5,0.0,24.0,0.043830001826290016,1.0,0.04619890888814426,13.0,22.0
POE19,0.7120385745544675,9.0,0.23076923076923073,6.0,0.0,24.0,0.013778466008303927,27.0,0.0,78.0,22.8
POE13,0.445290151271513,19.0,0.16346153846153844,18.0,0.0,24.0,0.021392244676222787,12.0,0.0022877023829430687,52.0,23.2
POE28.C16,0.574270475646412,14.0,0.1923076923076923,14.0,0.0,24.0,0.009231361038757943,51.0,0.016609201584407707,34.0,23.6
POE35.SORBITAN,0.36519436521879156,36.0,0.13942307692307687,29.5,0.3028342680818954,7.0,0.02076061308981597,13.0,0.025649232168027503,24.0,23.8
POE14.C16,0.4369106388757633,21.0,0.1610576923076923,19.0,0.0,24.0,0.012230552794549656,32.0,0.018789108345502292,31.0,23.866666666666667
POE29.C16,0.8118390957585497,4.0,0.22836538461538458,7.0,0.34059963725238446,6.0,0.0032224687294202486,76.0,0.0,78.0,24.666666666666668
POE23,0.7228938853640868,7.0,0.23317307692307687,5.0,0.1013646444308526,17.0,0.005720403691698858,62.0,0.0,78.0,25.266666666666666
POE30.C18,0.5241657070725045,17.0,0.1766826923076923,17.0,0.0030009863980310666,23.0,0.010398642904742272,45.0,0.007653119770623107,44.0,25.533333333333335
POE22,0.7868488754814268,5.0,0.24759615384615385,4.0,0.0,24.0,0.004806670639784678,66.0,0.0,78.0,26.4
POE12,0.39470366395481143,25.0,0.14903846153846156,22.0,0.0,24.0,0.011204750154217165,36.0,0.01518419565049789,37.0,27.066666666666666
POE11,0.36223501665854835,37.0,0.13942307692307687,29.5,0.0,24.0,0.014201161024684156,25.0,0.04011773779538852,15.0,27.866666666666667
POE18.SORBITAN,0.4282485020703942,22.0,0.15865384615384626,20.0,0.0,24.0,0.007585438936288007,56.0,0.01631735037372639,35.0,28.133333333333333
POE27,0.713829857998013,8.0,0.2235576923076923,8.5,0.0,24.0,0.0051212444494914185,65.0,0.0,78.0,28.266666666666666
POE21.SORBITAN,0.3463739430426265,41.5,0.13461538461538458,34.5,0.6736004921322136,1.0,0.010810351049937494,39.0,0.02398904679456826,25.0,29.0
POE27.C16,0.529998749397097,16.0,0.18509615384615374,16.0,0.0,24.0,0.010696686619040512,42.0,0.0,78.0,29.333333333333332
POE14,0.33076011875894196,45.5,0.1298076923076923,38.5,0.0,24.0,0.020723020839221416,14.0,0.08035866019425697,3.0,29.466666666666665
POE28.C18,0.32766619028662297,47.0,0.12860576923076916,40.0,0.07574255990921519,19.0,0.027769895575771763,4.0,0.029578857109331613,17.0,29.8
POE15,0.33076011875894196,45.5,0.1298076923076923,38.5,0.0,24.0,0.025305454634919858,6.0,0.043768398047565826,14.0,29.866666666666667
POE30.C16,0.46364979409038504,18.0,0.13461538461538458,34.5,0.0,24.0,0.003037267987682016,78.0,0.029005405018884156,18.0,31.6
POE22.SORBITAN,0.3864928241994904,28.0,0.14663461538461542,24.0,0.0,24.0,0.014498147998093344,23.0,0.0,78.0,32.13333333333333
POE20.C16,0.3002790971354286,52.0,0.12019230769230771,45.0,0.0,24.0,0.02687594248731916,5.0,0.06410166887243118,6.0,32.13333333333333
POE16.C16,0.3792553228627639,29.0,0.14423076923076916,26.0,0.0,24.0,0.01612206437415035,20.0,0.0,78.0,32.53333333333333
POE19.SORBITAN,0.3703205980996433,31.0,0.14182692307692313,27.5,0.0,24.0,0.003044154281363046,77.0,0.025954305667772237,23.0,33.733333333333334
POE19.C16,0.3385473862002583,43.0,0.13221153846153855,37.0,0.0,24.0,0.003913442906149056,69.0,0.05835887532958939,7.0,36.266666666666666
POE33.SORBITAN,0.2934796615647758,53.0,0.11778846153846145,47.0,0.0,24.0,0.016669412246767806,18.0,0.023937740738180446,26.0,37.333333333333336
POE30,0.40359388473195,24.0,0.14663461538461542,24.0,0.037287041315410135,20.0,0.0027021408476835622,79.0,0.0,78.0,37.733333333333334
POE26.SORBITAN,0.3230455462740593,49.0,0.12740384615384626,41.5,0.0,24.0,0.017866582076601054,16.0,0.0019410162559219124,54.0,38.266666666666666
POE20.SORBITAN,0.3463768132879752,40.0,0.13461538461538458,34.5,0.0,24.0,0.013540613662920099,28.0,0.0,78.0,38.8
POE23.SORBITAN,0.35427349859489543,38.5,0.13701923076923084,31.5,0.0,24.0,0.011053377944420536,38.0,0.0,78.0,38.93333333333333
POE24.SORBITAN,0.35427349859489543,38.5,0.13701923076923084,31.5,0.0,24.0,0.01075235571561132,40.0,0.0,78.0,39.2
POE28,0.26273117524135875,59.0,0.10697115384615385,53.0,0.0,24.0,0.02258624929478838,9.0,0.022450366645695663,29.0,39.733333333333334
POE27.C18,0.2283172904402423,65.0,0.09615384615384626,59.5,0.0,24.0,0.023150417754984852,8.0,0.058355661029755534,8.0,40.13333333333333
POE10,0.3463739430426265,41.5,0.13461538461538458,34.5,0.0182803109664301,21.0,0.010729059079780473,41.0,0.0,78.0,40.333333333333336
POE24.C16,0.38655788741376224,27.0,0.14663461538461542,24.0,0.0,24.0,0.0,95.5,0.0,78.0,41.53333333333333
POE25.C18,0.2853898813012624,54.5,0.11538461538461542,48.5,0.0,24.0,0.012483388678069116,30.0,0.006241562436080095,46.0,42.4
POE25.SORBITAN,0.2853898813012624,54.5,0.11538461538461542,48.5,0.0,24.0,0.011628751234201826,35.0,0.004332275790038587,49.0,43.46666666666667
POE29,0.33719431877665207,44.0,0.11899038461538458,46.0,0.5514823541181693,4.0,0.0,95.5,0.0019188819832636206,55.0,44.86666666666667
POE13.C16,0.4380737945394786,20.0,0.10576923076923084,55.5,0.18666272916881116,13.0,0.0011469008169441091,88.0,0.0,78.0,44.86666666666667
POE26.C18,0.12534315358185033,73.0,0.05769230769230771,68.0,0.22267404767080742,11.0,0.015712429984765016,21.0,0.027410861136624387,20.0,45.266666666666666
POE32.SORBITAN,0.2424298373289519,62.0,0.10096153846153855,57.5,0.0,24.0,0.0077478998479808036,55.0,0.05053545936597437,11.0,45.46666666666667
POE34.SORBITAN,0.2613532466523765,60.0,0.10697115384615374,54.0,0.0,24.0,0.006785769474007536,60.0,0.02734656215231812,21.0,46.0
POE31.SORBITAN,0.30781035014779484,51.0,0.12259615384615374,44.0,0.0,24.0,0.005463688225861694,63.0,0.0018795233490600527,56.0,46.0
POE25.C16,0.32309858452660534,48.0,0.12740384615384626,41.5,0.0,24.0,0.007840595460200172,54.0,0.0,78.0,46.266666666666666
POE27.SORBITAN,0.24219981043377387,63.0,0.10096153846153855,57.5,0.0,24.0,0.011088817848801188,37.0,0.012625209410073168,38.0,46.93333333333333
POE31.C16,0.38674344000047645,26.0,0.09615384615384626,59.5,0.11403274517921035,16.0,0.0022907989429770625,82.0,0.0,78.0,47.333333333333336
POE28.SORBITAN,0.19451892720280736,68.0,0.08413461538461542,63.0,0.0,24.0,0.012185540402631926,33.0,0.02354232090396069,27.0,47.733333333333334
POE36.C16,0.3675511713925065,33.5,0.04807692307692313,71.5,0.0,24.0,0.003753837046018507,70.0,0.0039019236528057277,50.0,48.8
POE21.C16,0.15280563098226788,70.0,0.06850961538461542,66.0,0.0,24.0,0.010435071941484695,43.0,0.032915428391397716,16.0,48.93333333333333
POE23.C18,0.1496963162770651,72.0,0.06730769230769229,67.0,0.0,24.0,0.014983705184824288,22.0,0.017977378486856876,32.0,49.06666666666667
POE18.C16,0.27822913676987315,56.0,0.11298076923076916,50.0,0.0,24.0,0.01008321038089762,46.0,0.0,78.0,49.6
POE35.C16,0.3675511713925065,33.5,0.04807692307692313,71.5,0.23612431925498625,10.0,0.003654464427906712,71.0,0.0,78.0,49.86666666666667
POE17.C16,0.2565280192418502,61.0,0.10576923076923084,55.5,0.0,24.0,0.00586813365799016,61.0,0.005765342224731462,48.0,50.4
POE26.C16,0.3163353273701601,50.0,0.125,43.0,0.0,24.0,0.0019489713718112962,86.0,0.0,78.0,51.46666666666667
POE36.SORBITAN,0.22374742919961657,66.0,0.09375,61.0,0.0,24.0,0.009399722584128618,50.0,0.006214079729171429,47.0,51.6
POE22.C16,0.2635329436141631,58.0,0.10817307692307687,52.0,0.0,24.0,0.006946416155907322,59.0,0.0,78.0,52.4
POE24.C18,0.06296995543214785,81.0,0.03125,77.0,0.0,24.0,0.010034682598374398,47.0,0.07849905331182128,4.0,53.733333333333334
POE32.C16,0.15144074184907436,71.0,0.03846153846153855,74.5,0.0,24.0,0.00515334616384291,64.0,0.028962887761035505,19.0,54.666666666666664
POE29.SORBITAN,0.2707526825487853,57.0,0.11057692307692313,51.0,0.0,24.0,0.002356736964603053,81.0,0.0,78.0,54.8
POE32.C18,0.2313979188504004,64.0,0.07091346153846145,65.0,0.08957004816797118,18.0,0.0,95.5,0.01734350379298344,33.0,55.13333333333333
POE30.SORBITAN,0.2146066865834547,67.0,0.09134615384615374,62.0,0.0,24.0,0.010401608970154559,44.0,0.0,78.0,55.46666666666667
POE37.C16,0.3675511713925065,33.5,0.04807692307692313,71.5,0.0,24.0,0.0,95.5,0.0,78.0,55.93333333333333
POE34.C16,0.3675511713925065,33.5,0.04807692307692313,71.5,0.0,24.0,0.0,95.5,0.0,78.0,55.93333333333333
POE12.ISOSORBITAN,0.05515165934849769,83.0,0.027644230769230838,80.0,0.0,24.0,0.011771942177215654,34.0,0.020495625998876665,30.0,56.8
POE14.ISOSORBITAN,0.11071188655054938,74.0,0.05168269230769229,69.0,0.2686652999713162,9.0,0.009561823494516862,49.0,0.0,78.0,56.86666666666667
POE20.C18,0.0471045045923595,85.0,0.024038461538461564,82.0,0.41088843536057407,5.0,0.022060208315375893,10.0,0.0,78.0,57.266666666666666
POE16.C18,0.03171882469906228,88.5,0.016826923076923128,87.0,0.16395647307337619,14.0,0.016148685725356358,19.0,0.011265791571368755,40.0,57.46666666666667
POE21.ISOSORBITAN,0.06414836534818524,79.0,0.03125,77.0,0.0,24.0,0.0017539795509681452,87.0,0.10491736644419869,1.0,58.13333333333333
POE15.C18,0.060292564481660746,82.0,0.030048076923076872,79.0,0.28899029649233443,8.0,0.012662083071455962,29.0,0.0,78.0,58.8
POE18.C18,0.026695837041890658,91.5,0.014423076923076872,90.0,0.0,24.0,0.029726630062538062,3.0,0.0019502690416781654,53.0,60.666666666666664
POE23.C16,0.18794791931395305,69.0,0.08173076923076916,64.0,0.0,24.0,0.002160848893305151,85.0,0.0,78.0,62.0
POE20.ISOSORBITAN,0.06366018098733474,80.0,0.03125,77.0,0.0,24.0,0.007576087135030842,57.0,0.0,78.0,64.66666666666667
POE22.C18,0.011940401118161683,96.0,0.007211538461538547,94.5,0.0,24.0,0.012341285244651397,31.0,0.006662131088648771,45.0,65.73333333333333
POE15.ISOSORBITAN,0.07944536492570015,77.0,0.03846153846153855,74.5,0.0,24.0,0.0022026946444933552,84.0,0.0,78.0,66.8
POE19.ISOSORBITAN,0.04995085923496634,84.0,0.02524038461538458,81.0,0.0,24.0,0.007433255826354441,58.0,0.0,78.0,66.93333333333334
POE33.C18,0.09297482605257172,75.0,0.024038461538461453,83.0,0.0,24.0,0.003261051678815246,75.0,0.0,78.0,67.33333333333333
POE19.C18,0.007125660643273257,97.0,0.004807692307692291,96.5,0.0,24.0,0.00890638447081356,53.0,0.015542020722443484,36.0,68.26666666666667
POE22.ISOSORBITAN,0.0024522115757429058,98.0,0.0024038461538461453,98.5,0.0,24.0,0.00404847092560717,68.0,0.026626367323208333,22.0,69.2
POE34.C18,0.015473823077346753,94.0,0.004807692307692291,96.5,0.0,24.0,0.0,95.5,0.05485363799308729,9.0,69.53333333333333
POE38.C16,0.09082535887935966,76.0,0.019230769230769273,85.0,0.0,24.0,0.0006356999593917164,90.0,0.0,78.0,70.13333333333334
POE18.ISOSORBITAN,0.04208512663242186,86.0,0.02163461538461542,84.0,0.0,24.0,0.0034427453933601423,74.0,0.0,78.0,70.4
POE21.C18,0.03171882469906228,88.5,0.016826923076923128,87.0,0.0,24.0,0.0043756595736268574,67.0,0.0,78.0,70.93333333333334
POE39.C16,0.07776033011900137,78.0,0.016826923076923128,87.0,0.0,24.0,0.00030382993322026586,91.0,0.0,78.0,71.33333333333333
POE13.ISOSORBITAN,0.02674764405332069,90.0,0.014423076923076872,90.0,0.0,24.0,0.0,95.5,0.0034717757358162515,51.0,72.33333333333333
POE17.ISOSORBITAN,0.021767200755990545,93.0,0.012019230769230727,92.0,0.0,24.0,0.0035359309086058083,72.0,0.0,78.0,74.13333333333334
POE17.C18,0.026695837041890658,91.5,0.014423076923076872,90.0,0.0,24.0,0.002679837413744209,80.0,0.0,78.0,74.26666666666667
POE33.C16,0.03434194330193406,87.0,0.009615384615384581,93.0,0.0,24.0,0.0,95.5,0.0,78.0,75.93333333333334
POE16.ISOSORBITAN,0.011963213015834643,95.0,0.007211538461538547,94.5,0.0,24.0,0.002282445265316338,83.0,0.0,78.0,76.8
POE14.C18,0.0023642700187801046,99.0,0.0024038461538461453,98.5,0.0,24.0,0.0009711195749261041,89.0,0.0,78.0,79.73333333333333
