Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.62859243697479,0.026049437498408226,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6496848739495797,0.034281440250984264,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.6209453781512606,0.027607759865184132,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6173529411764705,0.05439945027906534,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.614390756302521,0.07291962030933431,0.5061673617889787,0.4576271186440678,0.6544502617801047
Gradient Boosting,0.6272899159663866,0.14808363507078878,0.3463040198775402,1.0,0.020942408376963352
XGBoost,0.5990966386554621,0.12750094328039863,0.47861389653030434,0.1864406779661017,0.8691099476439791
