Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6581722689075631,0.052247286727749746,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6638235294117647,0.0371753536689999,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.6415546218487396,0.03498246758916836,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6460504201680672,0.03501374229592873,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6390966386554622,0.06393573376756868,0.48149791463306413,0.5084745762711864,0.581151832460733
Gradient Boosting,0.6117331932773109,0.06278258270004475,0.34577158576626144,1.0,0.020942408376963352
XGBoost,0.6000840336134454,0.07090373171394086,0.47861389653030434,0.1864406779661017,0.8691099476439791
