,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43925479356372743,14.0,0.025983746884968063,1.0,0.04781370765961879,6.0,5.066666666666666
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.022101558025629124,4.0,0.045825734670509766,7.0,10.2
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.01777974145007191,12.0,0.07905288295819801,1.0,12.6
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.022527791057960222,3.0,0.040661659546151085,9.0,13.8
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27545685112215945,20.0,0.017072055735618135,17.0,0.00925512499477854,44.0,16.666666666666668
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.01889863273032404,9.0,0.009229574147278319,45.0,18.6
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.49191946919821955,12.0,0.015964121955709787,20.0,0.0,81.0,19.333333333333332
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.015920235376519685,21.0,0.005617969495168351,51.0,19.666666666666668
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.01648885553164105,19.0,0.0063945695640499345,49.0,23.133333333333333
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.019796794493372894,8.0,0.028722448794263222,14.0,24.066666666666666
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.48901374335750386,13.0,0.006928788592537542,66.0,0.0,81.0,24.6
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665111542577844,7.0,0.010928167655620918,43.0,0.005972595935074931,50.0,24.733333333333334
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.010769559149638184,47.0,0.02347687875783122,21.0,25.8
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.014822829115012837,24.0,0.022432603459950018,22.0,26.6
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.006146873452057159,68.0,0.01871000941479828,26.0,27.4
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.012513968521590604,34.0,0.001178220033374755,58.0,27.666666666666668
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.011612119851232328,39.0,0.0007681892863191653,59.0,28.2
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07184159335219678,34.0,0.015542974818723075,22.0,0.0,81.0,30.4
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.009525514980535226,52.0,0.0,81.0,31.266666666666666
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20107924983548078,23.0,0.01438530872457078,25.0,0.004903821181627688,52.0,31.4
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5052892916651396,10.0,0.004511146189289748,79.0,0.0,81.0,31.6
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.013235678017340814,30.0,0.0,81.0,32.333333333333336
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.017305773792239264,15.0,0.0,81.0,32.46666666666667
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.012389117627005352,36.0,0.0,81.0,34.2
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687162101984328,5.0,0.011527799293182584,41.0,0.017276180877788816,28.0,34.46666666666667
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.007797991505570916,64.0,0.0133174825274196,34.0,35.13333333333333
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.015088689464786413,23.0,0.05337172218238728,4.0,35.8
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.014247495892404675,27.0,0.0,81.0,36.46666666666667
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.0073989300641257895,65.0,0.033655236761584995,12.0,36.6
POE14.C18,1.0119720905753462,55.0,0.16812528788576686,52.0,0.1873087669684746,24.0,0.01991222301715123,7.0,0.02422924465242482,20.0,36.93333333333333
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.010700362193777024,48.0,0.019618226026872687,25.0,37.13333333333333
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.02010746987540661,6.0,0.013739281900479128,33.0,37.13333333333333
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.012579537279512108,33.0,0.012174657138092737,37.0,37.266666666666666
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.014349725949471991,26.0,0.0,81.0,37.666666666666664
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.004662364500687782,78.0,0.011266717611434274,40.0,38.6
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.002983113836114557,83.0,0.027729553656798966,17.0,39.666666666666664
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.012407747796240588,35.0,0.010154593958824565,43.0,40.46666666666667
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035959409963646556,38.0,0.010254176010077071,49.0,0.0,81.0,40.666666666666664
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.01737326607777142,14.0,0.0,81.0,41.13333333333333
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5079271552148134,9.0,0.008939965819218994,57.0,0.0,81.0,41.53333333333333
POE28.C16,0.9768321830344019,57.0,0.1596806387225549,59.0,0.4047910461709761,17.0,0.011968217176316149,38.0,0.02801289596571399,16.0,41.53333333333333
POE13.ISOSORBITAN,1.0980475338766313,50.0,0.17918010133578988,46.0,0.0,41.0,0.010807787252570563,44.0,0.02823687903062977,15.0,41.666666666666664
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.004819856646314185,76.0,0.05051839813029724,5.0,41.666666666666664
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.010795507714128549,45.0,0.0,81.0,42.06666666666667
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5566114205225757,8.0,0.018565042582778378,10.0,0.002349600784872008,56.0,43.46666666666667
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.0014848306840400077,91.0,0.0,81.0,43.53333333333333
POE32.C18,1.2717497045674662,31.0,0.16229080300936594,56.0,0.0,41.0,0.0029986048939726704,82.0,0.03870449953996191,10.0,43.666666666666664
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11299192930605287,30.0,0.003650363938119302,81.0,0.010213284970552072,42.0,44.266666666666666
POE25.C16,1.0058628396788685,56.0,0.16935360049132497,51.0,0.0,41.0,0.017126949954471886,16.0,0.0033334221906513584,54.0,46.06666666666667
POE24.C18,0.9517411595000911,60.0,0.16382619376631347,54.0,0.0,41.0,0.011518697183688118,42.0,0.0271284307315256,18.0,46.6
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.0020731820998434814,87.0,0.0,81.0,46.86666666666667
POE16.C16,1.103534377851545,49.0,0.17764471057884235,48.0,0.0,41.0,0.005864474908440232,70.0,0.014460001767186315,31.0,47.53333333333333
POE23.C16,1.0834732262344402,52.0,0.1782588668816214,47.0,0.0,41.0,0.009798637344367813,50.0,0.006930659556299235,47.0,47.53333333333333
POE15.C16,1.2120623641085626,37.0,0.18532166436358044,39.0,0.08175238479333818,33.0,0.004839537971536493,75.0,0.0,81.0,47.666666666666664
POE25,0.5396309646020957,90.0,0.10931982189467226,88.0,0.5732004599700835,4.0,0.024372824576274443,2.0,0.04250627799350082,8.0,49.6
POE26.C18,0.9043725137669437,65.0,0.15799170888991254,61.0,0.0009623866242272035,40.0,0.012964671099941228,31.0,0.011891244581784255,38.0,50.8
