,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9945533726012916,7.0,0.033712745724464054,1.0,0.03550932359163039,12.0,5.0
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3499898492115079,27.0,0.011557727375927309,37.0,0.035217418224768204,13.0,13.666666666666666
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8027685098985755,14.0,0.014376375214980018,21.0,0.019118940679160756,25.0,14.8
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.807533897915858,13.0,0.0326008692600121,2.0,0.0,82.0,14.866666666666667
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.024177131810768908,5.0,0.03203082855417416,15.0,14.933333333333334
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107477251372637,3.0,0.01582507112586174,17.0,0.011866308768525569,37.0,15.533333333333333
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.015442418587938237,19.0,0.0794701654908867,1.0,17.6
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.1848702411194624,42.0,0.014220626110546659,22.0,0.022133771893389165,21.0,20.8
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.022509334677247233,8.0,0.010975561345619944,41.0,20.933333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.011841579918970382,33.0,0.02919630125488215,16.0,22.0
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.010192809839213227,46.0,0.009335800206651035,44.0,25.6
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.01359914856717957,25.0,0.008466303590623836,47.0,26.133333333333333
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.0240833985252552,6.0,0.021148394254951297,22.0,26.133333333333333
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.010335531186425335,45.0,0.04071559536229685,5.0,27.466666666666665
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.02301673233992324,7.0,0.0,82.0,27.866666666666667
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09153417023734434,50.0,0.01827376370343877,12.0,0.02027678336239247,23.0,28.8
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.013941809217833232,23.0,0.006560224242363244,48.0,28.933333333333334
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.024547923330519653,4.0,0.015958306337041206,34.0,30.4
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.017786520213496516,13.0,0.0,82.0,32.0
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5145944721234972,21.0,0.013025639323552489,28.0,0.0,82.0,33.266666666666666
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.20353242420267048,40.0,0.01324082519309582,27.0,0.016413127174941256,33.0,33.86666666666667
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09712475494425112,49.0,0.008978243551532554,50.0,0.0028473510344468878,59.0,34.46666666666667
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.015270583854639,20.0,0.018154853652748715,28.0,34.8
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.35448162614828893,26.0,0.013817762628027929,24.0,0.005479506164608239,52.0,34.8
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5404732502921156,19.0,0.011683062902952616,35.0,0.001754147700633757,61.0,34.86666666666667
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19529279546505543,41.0,0.0047424852610922896,77.0,0.0047537328530598,53.0,34.86666666666667
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0714105209203295,5.0,0.0026614245444967354,84.0,0.0,82.0,35.666666666666664
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.1321902840377442,45.0,0.0084165229787922,53.0,0.0,82.0,35.93333333333333
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.2665730468372944,33.0,0.00839305659434059,55.0,0.0,82.0,36.86666666666667
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.009821470278058193,48.0,0.017866960405673593,30.0,38.93333333333333
POE19.C18,1.2202075090977442,46.0,0.19080459770114944,44.0,0.5452957948309644,18.0,0.013496204758130183,26.0,0.0013935660110289128,62.0,39.333333333333336
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.23118495181419005,38.0,0.012655474792039111,29.0,0.0,82.0,39.733333333333334
POE15.C18,1.1831483494167423,51.0,0.18649425287356314,49.0,0.08122346143286564,52.0,0.02920542856302192,3.0,0.024603541565326292,18.0,39.86666666666667
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39380493108445624,24.0,0.006981562446788373,61.0,0.01129331113305887,40.0,39.86666666666667
POE24.C18,1.2538825648418626,40.0,0.1942528735632183,39.0,0.0,56.0,0.01010548876320222,47.0,0.0362258404228295,11.0,40.0
POE17.C16,1.2415918388145801,42.0,0.1910919540229885,42.5,0.0,56.0,0.01152519578774178,38.0,0.03698609134305575,10.0,40.13333333333333
POE32.SORBITAN,1.3155756734743624,30.0,0.2001436781609196,29.0,0.0,56.0,0.015781188376957227,18.0,0.0,82.0,40.266666666666666
POE25.SORBITAN,1.310778205616765,32.0,0.19999999999999996,30.0,0.0,56.0,0.017740843853371872,14.0,0.0,82.0,40.53333333333333
POE22.C18,1.0687452764802723,63.0,0.17471264367816097,59.5,2.1343592177734263,1.0,0.011648232248120218,36.0,0.019281518265519493,24.0,40.86666666666667
POE34.SORBITAN,1.2864078672972374,37.0,0.19568965517241388,35.5,0.0,56.0,0.007752932977854617,58.0,0.01876368660806893,27.0,41.86666666666667
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.005670835552682192,71.0,0.0,82.0,42.266666666666666
POE28.SORBITAN,1.2792230195537395,38.0,0.19683908045977017,33.5,0.32135830522355896,28.0,0.008540469888965665,51.0,0.0,82.0,42.4
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.006631249158427039,63.0,0.0,82.0,43.6
POE24.C16,1.1898922397724825,50.0,0.18706896551724128,48.0,0.5094937187231365,22.0,0.0034176254734363636,82.0,0.02275429202343804,20.0,44.13333333333333
POE21.C16,1.1811881429859323,52.0,0.18620689655172407,50.0,1.0907591226020608,4.0,0.011119365944727832,40.0,0.0,82.0,44.266666666666666
POE12.ISOSORBITAN,1.1424372251398287,55.0,0.1795977011494252,55.0,0.5198740841288471,20.0,0.004132428842994341,81.0,0.0402179143311463,6.0,44.93333333333333
POE19.C16,1.3353508987860172,29.0,0.2012931034482759,27.0,0.0,56.0,0.005663430581202968,72.0,0.0,82.0,46.666666666666664
POE20,1.1404518913728172,56.0,0.18247126436781613,52.0,0.0,56.0,0.017695578394125683,15.0,0.011480526248212719,39.0,47.2
POE23.C18,1.2594534289246928,39.0,0.19482758620689644,38.0,0.0,56.0,0.0068053678642096644,62.0,0.003820027654779512,58.0,47.733333333333334
POE26.C18,1.2309485052443738,43.0,0.19166666666666665,41.0,0.3197508695184067,29.0,0.006458178303044225,66.0,0.0,82.0,47.93333333333333
POE17.C18,1.0668193482776187,64.0,0.1744252873563219,61.0,1.0568841356774559,6.0,0.011254927238069985,39.0,0.00020862029333601484,64.0,48.266666666666666
POE18.C18,1.1901529396797927,49.0,0.18764367816091965,47.0,0.0,56.0,0.012398074534621073,32.0,0.0041854873842575024,55.0,48.4
POE21.C18,1.1540482527629516,54.0,0.1839080459770115,51.0,0.6030624377567949,17.0,0.007269480760023209,60.0,0.0,82.0,50.333333333333336
POE20.C18,1.208907844515982,47.0,0.18965517241379315,45.0,0.29280430005510627,31.0,0.006413830180242802,68.0,0.0,82.0,50.733333333333334
POE28.C18,1.0373842661945254,67.0,0.16954022988505746,65.0,0.24563072542447834,35.0,0.011746961968040648,34.0,0.01684786180516773,31.0,50.86666666666667
POE21,1.07392709988544,62.0,0.17528735632183912,58.0,0.0,56.0,0.020545672929425444,9.0,0.006449904675483564,49.0,50.93333333333333
POE22.C16,1.1348328981007627,57.0,0.18132183908045985,54.0,0.0,56.0,0.004859927124003653,75.0,0.039792552216324495,7.0,51.733333333333334
POE23,1.0598733828044615,66.0,0.1737068965517241,62.0,0.20707575874187717,39.0,0.015943582013552417,16.0,0.002551249399849409,60.0,52.06666666666667
POE16.C18,1.199449656559868,48.0,0.18836206896551722,46.0,0.0,56.0,0.010781777993617604,41.0,0.0,82.0,52.666666666666664
POE27.C18,1.0850219733768873,60.0,0.17600574712643668,57.0,0.2609984634499214,34.0,0.004319420469707455,79.0,0.01573891974724173,35.0,53.2
POE23.C16,1.0630242284360794,65.0,0.17356321839080469,63.5,0.3778111275772227,25.0,0.00840100698942359,54.0,0.0056853278123678574,51.0,53.266666666666666
POE25,0.4327897869476938,90.0,0.09123563218390807,89.0,0.6323325762983355,16.0,0.01990181348777906,10.0,0.038077614176737384,8.0,53.333333333333336
POE14.ISOSORBITAN,0.8864289522232273,73.0,0.15316091954022992,70.0,0.10156405972814513,48.0,0.0103881529808216,43.0,0.04990999350108094,3.0,53.86666666666667
POE22,0.8150594778063145,76.0,0.1451149425287357,73.0,0.9813377936313128,9.0,0.012448933128105863,31.0,0.0013474285169270406,63.0,54.06666666666667
POE13.ISOSORBITAN,1.1216691853617307,58.0,0.17931034482758612,56.0,0.062129980568277926,53.0,0.001496649669871568,89.0,0.03775283452444933,9.0,54.06666666666667
POE20.C16,1.2293494392793551,44.0,0.1910919540229885,42.5,0.15689116580462778,44.0,0.0024335118247641634,86.0,0.0,82.0,54.266666666666666
POE28.C16,0.9126557093827549,71.0,0.15100574712643677,72.0,0.765884537802086,15.0,0.008316681596287501,57.0,0.009885953698377081,43.0,54.46666666666667
POE29.C18,1.0879494121625377,59.0,0.17356321839080469,63.5,0.31419317929258594,30.0,0.010437950477483544,42.0,0.0,82.0,55.2
POE17.ISOSORBITAN,0.7688173292368263,79.0,0.13850574712643682,74.0,0.4743031854178148,23.0,0.0064240130769606316,67.0,0.023925275555417125,19.0,56.86666666666667
POE24,0.7273327672656723,80.0,0.13390804597701145,75.0,0.10702004822636281,46.0,0.0190470391911342,11.0,0.009038418849718788,45.0,58.0
POE32.C16,0.8203407409428928,75.0,0.09166666666666656,88.0,0.9453995711827702,10.0,0.0005233864240526106,93.0,0.059908006855462936,2.0,58.13333333333333
POE33.C18,1.1621080651036564,53.0,0.12442528735632186,80.0,0.0,56.0,0.0029653841505807165,83.0,0.03512257397959706,14.0,59.6
POE16.ISOSORBITAN,0.929898204726544,70.0,0.15833333333333344,68.0,0.0,56.0,0.008434850032178646,52.0,0.012405247594867497,36.0,59.733333333333334
POE30.C16,1.2274742568110124,45.0,0.1597701149425288,67.0,0.000235963477637197,55.0,0.0017599797016204758,88.0,0.0038604517982998576,57.0,60.2
POE28,0.5637972636718078,87.0,0.11091954022988504,85.0,0.23621441370710247,36.0,0.007638185151760216,59.0,0.043320256828552006,4.0,61.46666666666667
POE25.C16,0.9496966159439066,69.0,0.160632183908046,66.0,0.0,56.0,0.008322021665401256,56.0,0.0040613287175323975,56.0,62.13333333333333
POE26,0.6348460300721414,85.0,0.12140804597701149,83.0,0.08832236921462876,51.0,0.012649579526302796,30.0,0.016821981198619218,32.0,63.266666666666666
POE15.ISOSORBITAN,1.0751813727253698,61.0,0.17471264367816097,59.5,0.0,56.0,0.0048330974017828515,76.0,0.0,82.0,64.4
POE19.ISOSORBITAN,0.6967478772861868,83.0,0.12830459770114944,77.0,0.0,56.0,0.006502034555714876,65.0,0.018839248900268668,26.0,66.0
POE29,0.35422314225379015,91.0,0.07413793103448274,90.0,0.9200997814306252,12.0,0.006158732101284455,70.0,0.0041924518177784975,54.0,67.2
POE26.C16,0.8863910618507769,74.0,0.15258620689655178,71.0,0.2317468233966268,37.0,0.004365994937007704,78.0,0.0,82.0,67.4
POE18.ISOSORBITAN,0.6444272563643836,84.0,0.12169540229885056,82.0,1.6954143105355883,2.0,0.0013467339315399868,90.0,0.0,82.0,67.6
POE29.C16,0.807037866970271,78.0,0.13045977011494259,76.0,0.2701485833731944,32.0,0.005394318416884701,73.0,0.0,82.0,68.13333333333334
POE13.C16,0.8119402807994387,77.0,0.10488505747126431,86.0,0.9238301191914194,11.0,0.0,96.5,0.0,82.0,69.46666666666667
POE27,0.4711608399155238,89.0,0.096551724137931,87.0,0.0,56.0,0.0063817634952854805,69.0,0.027880612264540527,17.0,69.6
POE27.C16,0.9083413939945381,72.0,0.15402298850574714,69.0,0.0,56.0,0.002631444955391295,85.0,0.0,82.0,71.06666666666666
POE34.C16,0.03365944615785826,98.0,0.0045977011494253706,98.0,0.9826191854234677,8.0,0.0007759534435506059,91.0,0.011700208123700984,38.0,71.06666666666666
POE20.ISOSORBITAN,0.7099269894826588,82.0,0.1281609195402298,78.0,0.0,56.0,0.009793163379782824,49.0,0.0,82.0,71.33333333333333
POE31.C16,0.9863211005794125,68.0,0.12183908045977021,81.0,0.0,56.0,0.004262630813511513,80.0,0.0,82.0,72.53333333333333
POE22.ISOSORBITAN,0.6132844618000374,86.0,0.11206896551724133,84.0,0.0,56.0,0.010371038082938324,44.0,0.0,82.0,73.33333333333333
POE21.ISOSORBITAN,0.7160863424808703,81.0,0.12672413793103443,79.0,0.0,56.0,0.006567640933022878,64.0,0.0,82.0,73.33333333333333
POE34.C18,0.5543150110462013,88.0,0.0645114942528735,91.0,0.03585173016293899,54.0,0.0007078638912212652,92.0,0.018027691465160478,29.0,74.66666666666667
POE30,0.26111685059982864,94.0,0.059913793103448354,92.0,0.10648076489350153,47.0,0.005252420073801708,74.0,0.00569508851325673,50.0,75.53333333333333
