,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9932321581788308,7.0,0.028187387904869424,3.0,0.03550932359163039,8.0,4.733333333333333
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8074572551296941,13.0,0.018077341524159275,16.0,0.020249654504995718,25.0,9.133333333333333
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.022308020165979436,10.0,0.03203082855417416,10.0,14.933333333333334
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.026590047816914014,5.0,0.0794701654908867,1.0,15.733333333333333
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107667028131027,3.0,0.014797440447091864,24.0,0.014096555157650181,34.0,16.066666666666666
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.026646195875813107,4.0,0.009335800206651035,42.0,19.733333333333334
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.028558897944088835,2.0,0.010975561345619944,38.0,19.733333333333334
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18493164995991793,42.0,0.011738631487361517,34.0,0.022133771893389165,22.0,22.533333333333335
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.01028382952395702,42.0,0.02919630125488215,14.0,22.933333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.019616466916799552,15.0,0.04071559536229685,4.0,23.333333333333332
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.350052018696602,27.0,0.009798916863728593,45.0,0.0,78.5,23.466666666666665
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.071307474942207,5.0,0.02347432687676548,9.0,0.0,78.5,25.2
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.024199176607185815,8.0,0.021148394254951297,23.0,26.533333333333335
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028472789961945,14.0,0.004512869094466183,73.0,0.0,78.5,28.866666666666667
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.012058955273443705,33.0,0.0,78.5,30.866666666666667
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.024256629236084994,7.0,0.013735755499036939,35.0,30.933333333333334
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.011342753776379886,36.0,0.0,78.5,31.8
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.266669153031299,33.0,0.014969903408567367,22.0,0.0,78.5,32.0
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19529508727832928,41.0,0.012473035552474027,31.0,0.0,78.5,32.13333333333333
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.1323287679221425,45.0,0.012976223618819513,30.0,0.0,78.5,32.4
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.2311857511096832,38.0,0.011314304704975964,37.0,0.022791843430291614,21.0,32.666666666666664
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.35455202076071624,26.0,0.026065733350558607,6.0,0.00024553513899316926,57.0,33.06666666666667
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09054208382420197,50.0,0.007504006132657243,51.0,0.02027678336239247,24.0,34.13333333333333
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.004879348307266884,71.0,0.006560224242363244,46.0,35.06666666666667
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.011530331302660396,35.0,0.02686462206221485,17.0,35.333333333333336
POE24.C16,1.1898922397724825,50.0,0.18706896551724128,48.0,0.5097420842874631,22.0,0.014192564131595507,25.0,0.031607024182245036,12.0,35.46666666666667
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5404839270706808,19.0,0.014814013602132732,23.0,0.0,78.5,35.6
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09708542249112827,49.0,0.010439594411881114,41.0,0.0,78.5,35.86666666666667
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.014111443480134505,26.0,0.017866960405673593,31.0,36.13333333333333
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.20339845032700923,40.0,0.006877998712819073,55.0,0.01976006989719159,26.0,36.666666666666664
POE24.C18,1.2538825648418626,40.0,0.1942528735632183,39.0,0.0,56.0,0.013769579424398635,27.0,0.031942351326256446,11.0,37.333333333333336
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.009308865329441083,48.0,0.0,78.5,38.733333333333334
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.005085620959193513,69.0,0.0,78.5,39.0
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.3933014631710071,24.0,0.006254704952836758,58.0,0.01129331113305887,37.0,39.06666666666667
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5144106881994531,21.0,0.004238313613133687,75.0,0.0,78.5,39.06666666666667
POE25.SORBITAN,1.310778205616765,32.0,0.19999999999999996,30.0,0.0,56.0,0.021850738876042577,12.0,0.0,78.5,39.8
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.009666314412560191,46.0,0.0,78.5,40.86666666666667
POE28.SORBITAN,1.2792230195537395,38.0,0.19683908045977017,33.5,0.3212553677167299,28.0,0.010176091517527306,44.0,0.0,78.5,41.0
POE22.C18,1.0687452764802723,63.0,0.17471264367816097,59.5,2.134197872729393,1.0,0.011168570220632789,39.0,0.019281518265519493,28.0,41.8
POE21.C16,1.1811881429859323,52.0,0.18620689655172407,50.0,1.0907990787285025,4.0,0.007375867846853182,53.0,0.004539336832220631,51.0,41.86666666666667
POE17.C16,1.2415918388145801,42.0,0.1910919540229885,42.5,0.0,56.0,0.009256152844697241,49.0,0.02949239180214258,13.0,42.0
POE19.C18,1.2202075090977442,46.0,0.19080459770114944,44.0,0.5453355554613839,18.0,0.010680862346091597,40.0,0.0,78.5,43.4
POE34.SORBITAN,1.2864078672972374,37.0,0.19568965517241388,35.5,0.0,56.0,0.0151864248945627,21.0,0.0,78.5,43.8
POE17.C18,1.0668193482776187,64.0,0.1744252873563219,61.0,1.0569315334011509,6.0,0.017527279492087374,18.0,0.0026688417956137744,54.0,44.13333333333333
POE15.C18,1.1831483494167423,51.0,0.18649425287356314,49.0,0.08121891203680755,52.0,0.010258827843788135,43.0,0.024316204825955312,20.0,45.46666666666667
POE21.C18,1.1540482527629516,54.0,0.1839080459770115,51.0,0.6029241510755077,17.0,0.013548710424205967,29.0,0.0,78.5,45.733333333333334
POE32.SORBITAN,1.3155756734743624,30.0,0.2001436781609196,29.0,0.0,56.0,0.00560691130937959,63.0,0.0,78.5,45.8
POE26.C18,1.2309485052443738,43.0,0.19166666666666665,41.0,0.3197798467768956,29.0,0.0004948772665169244,93.0,0.0078509024412865,45.0,46.6
POE19.C16,1.3353508987860172,29.0,0.2012931034482759,27.0,0.0,56.0,0.00403222625901943,77.0,0.0,78.5,46.86666666666667
POE12.ISOSORBITAN,1.1424372251398287,55.0,0.1795977011494252,55.0,0.5199260259882027,20.0,0.0,97.5,0.03873404642197409,7.0,47.266666666666666
POE20.C18,1.208907844515982,47.0,0.18965517241379315,45.0,0.2927448159142199,31.0,0.007609487563910202,50.0,0.0,78.5,47.86666666666667
POE20,1.1404518913728172,56.0,0.18247126436781613,52.0,0.0,56.0,0.013619653255415795,28.0,0.011480526248212719,36.0,48.53333333333333
POE22.C16,1.1348328981007627,57.0,0.18132183908045985,54.0,0.0,56.0,0.006497843820415938,57.0,0.06457840321434394,2.0,48.666666666666664
POE23,1.0598733828044615,66.0,0.1737068965517241,62.0,0.20696172718311773,39.0,0.017341735561601453,19.0,0.017348757188011765,32.0,48.733333333333334
POE23.C18,1.2594534289246928,39.0,0.19482758620689644,38.0,0.0,56.0,0.007473931571977795,52.0,0.0,78.5,49.13333333333333
