,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9942038200240458,7.0,0.03606334902751232,1.0,0.03550932359163039,8.0,4.466666666666667
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500353137637817,27.0,0.01568908168442323,18.0,0.008965085512489201,40.0,14.733333333333333
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.022033019089937204,9.0,0.03203082855417416,10.0,14.8
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075212580482739,13.0,0.02324091683872807,8.0,0.0,78.0,15.133333333333333
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.03234287984479764,4.0,0.0794701654908867,1.0,15.6
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.032682979490013225,3.0,0.02919630125488215,13.0,17.6
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107525739445006,3.0,0.007437462691007865,55.0,0.015637667212780926,29.0,19.533333333333335
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.019640757057725545,12.0,0.010975561345619944,36.0,20.8
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.014646232899381712,23.0,0.009335800206651035,39.0,21.866666666666667
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18487580613137872,42.0,0.008486958529664667,48.0,0.022133771893389165,16.0,23.6
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028170556719709,14.0,0.008629021802474646,47.0,0.0,78.0,25.333333333333332
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.028536333554290992,6.0,0.021148394254951297,18.0,25.6
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19528297006860607,41.0,0.009766329305287978,39.0,0.014788888220414576,30.0,26.733333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.008223543699448723,51.0,0.04071559536229685,5.0,28.266666666666666
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.020050455987643375,11.0,0.0,78.0,28.4
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.015147529093309558,21.0,0.0,78.0,29.2
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13224234252988876,45.0,0.01516682387400932,20.0,0.0,78.0,31.0
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.0912179367872939,50.0,0.010707997943650086,36.0,0.02027678336239247,20.0,31.6
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.00843602675020425,49.0,0.006560224242363244,43.0,31.733333333333334
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.03079649550538812,5.0,0.0036343155641471725,49.0,32.53333333333333
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0713831333618387,5.0,0.00565939822986227,66.0,0.0,78.0,32.733333333333334
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39368655234883293,24.0,0.01945823601497632,13.0,0.01129331113305887,35.0,32.8
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5145035040468431,21.0,0.011288581479763643,33.0,0.0,78.0,33.4
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.26658100795037204,33.0,0.009735473442503438,40.0,0.0,78.0,34.333333333333336
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.014912177643910944,22.0,0.017866960405673593,25.0,34.8
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.2035107715441277,40.0,0.01106941168771177,35.0,0.013213301633097307,32.0,34.8
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.23116689071428914,38.0,0.014297805655289828,25.0,0.0005614067974419878,56.0,35.733333333333334
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.011940681706252051,30.0,0.016760344555089013,26.0,35.86666666666667
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09703865731559648,49.0,0.008917418878310603,45.0,0.0,78.0,36.333333333333336
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.011237336832867172,34.0,0.0,78.0,36.8
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.007557242469857295,54.0,0.0,78.0,36.93333333333333
POE28.SORBITAN,1.2792230195537395,38.0,0.19683908045977017,33.5,0.3213190443450049,28.0,0.01802208598484247,15.0,0.0,78.0,37.06666666666667
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5404921896141904,19.0,0.010132936221618184,37.0,0.0,78.0,37.4
POE17.C16,1.2415918388145801,42.0,0.1910919540229885,42.5,0.0,56.0,0.015188073054726938,19.0,0.028194341257289368,14.0,38.13333333333333
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.35452904623215076,26.0,0.012408932503736005,29.0,0.0,78.0,38.93333333333333
POE24.C18,1.2538825648418626,40.0,0.1942528735632183,39.0,0.0,56.0,0.009356427991713032,42.0,0.030384718927502385,12.0,39.46666666666667
POE19.C18,1.2202075090977442,46.0,0.19080459770114944,44.0,0.5453381422102082,18.0,0.006247911381634641,63.0,0.016066834072147262,27.0,39.6
POE32.SORBITAN,1.3155756734743624,30.0,0.2001436781609196,29.0,0.0,56.0,0.011316407288804968,32.0,0.0,78.0,41.6
POE25.SORBITAN,1.310778205616765,32.0,0.19999999999999996,30.0,0.0,56.0,0.012861373107747527,27.0,0.0,78.0,41.733333333333334
POE26.C18,1.2309485052443738,43.0,0.19166666666666665,41.0,0.3197624319092972,29.0,0.013382666959171938,26.0,0.0,78.0,42.06666666666667
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.006918593020438686,58.0,0.0,78.0,42.4
POE22.C18,1.0687452764802723,63.0,0.17471264367816097,59.5,2.1344110346797893,1.0,0.007413222965937132,56.0,0.019281518265519493,22.0,43.266666666666666
POE19.C16,1.3353508987860172,29.0,0.2012931034482759,27.0,0.0,56.0,0.007618645905115572,53.0,0.0,78.0,43.6
POE24.C16,1.1898922397724825,50.0,0.18706896551724128,48.0,0.5095989907708113,22.0,0.0033977529085194914,80.0,0.018527074536874633,23.0,44.266666666666666
POE34.SORBITAN,1.2864078672972374,37.0,0.19568965517241388,35.5,0.0,56.0,0.008367447741825575,50.0,0.0006330668279053153,55.0,44.53333333333333
POE20.C16,1.2293494392793551,44.0,0.1910919540229885,42.5,0.15685560528557654,44.0,0.008871731640214615,46.0,0.0007602031283420185,54.0,45.2
POE12.ISOSORBITAN,1.1424372251398287,55.0,0.1795977011494252,55.0,0.5198859181763983,20.0,0.004724061107804768,72.0,0.020643163423533117,19.0,45.46666666666667
POE28.C18,1.0373842661945254,67.0,0.16954022988505746,65.0,0.2456466428085515,35.0,0.014407550057669402,24.0,0.035171161034620146,9.0,46.6
POE23.C18,1.2594534289246928,39.0,0.19482758620689644,38.0,0.0,56.0,0.006314836862662852,62.0,0.0030412114554023706,51.0,46.8
POE15.C18,1.1831483494167423,51.0,0.18649425287356314,49.0,0.0812085811381317,52.0,0.009524027117322776,41.0,0.009691800712857246,37.0,47.46666666666667
POE23,1.0598733828044615,66.0,0.1737068965517241,62.0,0.20712790738044437,39.0,0.01694303419037037,16.0,0.015791124789257482,28.0,47.8
POE20,1.1404518913728172,56.0,0.18247126436781613,52.0,0.0,56.0,0.012511072056639214,28.0,0.011480526248212719,34.0,48.266666666666666
POE21.C16,1.1811881429859323,52.0,0.18620689655172407,50.0,1.0907723305033408,4.0,0.0038814943599752116,77.0,0.0,78.0,48.666666666666664
POE27.C18,1.0850219733768873,60.0,0.17600574712643668,57.0,0.26099283297812714,34.0,0.009120261163941087,44.0,0.008582244498099856,41.0,49.333333333333336
POE29.C18,1.0879494121625377,59.0,0.17356321839080469,63.5,0.31418748781475137,30.0,0.02814811129044268,7.0,0.0,78.0,50.0
POE22.C16,1.1348328981007627,57.0,0.18132183908045985,54.0,0.0,56.0,0.0057904940751656,65.0,0.04247616334894566,4.0,50.0
POE13.ISOSORBITAN,1.1216691853617307,58.0,0.17931034482758612,56.0,0.062192174227554825,53.0,0.007035260432658207,57.0,0.024940649930959014,15.0,50.6
POE21.C18,1.1540482527629516,54.0,0.1839080459770115,51.0,0.6031343945612867,17.0,0.004918553534713031,71.0,0.0,78.0,51.266666666666666
POE21,1.07392709988544,62.0,0.17528735632183912,58.0,0.0,56.0,0.015715105211897392,17.0,0.006449904675483564,44.0,51.333333333333336
POE20.C18,1.208907844515982,47.0,0.18965517241379315,45.0,0.2927319874325079,31.0,0.0029316527398902635,81.0,0.0,78.0,51.93333333333333
POE25,0.4327897869476938,90.0,0.09123563218390807,89.0,0.6323387963633229,16.0,0.035871663059972005,2.0,0.036519981777983324,7.0,52.13333333333333
POE16.C18,1.199449656559868,48.0,0.18836206896551722,46.0,0.0,56.0,0.005091030901251421,70.0,0.0033737178513242316,50.0,52.266666666666666
