Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6168277310924369,0.08168142874083427,0.5648584905660378,1.0,0.330188679245283
Logistic (L1),0.6291596638655462,0.09377313522415508,0.5860849056603774,0.625,0.660377358490566
SVM Linear,0.6376050420168068,0.0917461773703509,0.5837264150943396,1.0,0.27358490566037735
SVM RBF,0.6984033613445378,0.05355315226224651,0.5813679245283019,0.75,0.46226415094339623
Random Forest,0.6509138655462186,0.0994875538650715,0.49764150943396224,1.0,0.18867924528301888
Gradient Boosting,0.6325525210084033,0.051724425524988876,0.4740566037735849,1.0,0.12264150943396226
XGBoost,0.5871113445378151,0.07508401304002014,0.5477594339622642,0.375,0.8584905660377359
