Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5978361344537815,0.11644030703646818,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.6137605042016807,0.11678937813309205,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.5776680672268907,0.11661862159336907,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.5947689075630251,0.11420718384474972,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.6403571428571428,0.09783107056220401,0.4846698113207547,0.5,0.6698113207547169
Gradient Boosting,0.6102521008403361,0.10748558218569677,0.5058962264150944,0.875,0.2358490566037736
XGBoost,0.588014705882353,0.12025605544942335,0.554245283018868,0.75,0.44339622641509435
