,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9952627319049051,7.0,0.03328344750640672,1.0,0.03550932359163039,8.0,4.466666666666667
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.027453247940479035,6.0,0.03203082855417416,10.0,14.4
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.025457036993483034,7.0,0.0794701654908867,1.0,16.0
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.01922189375031351,13.0,0.02919630125488215,12.0,18.8
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500201349033471,27.0,0.023352435190996626,8.0,0.0,82.0,19.0
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18476051136340946,42.0,0.021157647280752544,10.0,0.022133771893389165,21.0,19.2
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8076455934522491,13.0,0.010748620814945518,39.0,0.0,82.0,19.8
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.028600048465761693,5.0,0.010975561345619944,44.0,20.933333333333334
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110758358796888,3.0,0.0050417592257645215,72.0,0.014130438719571314,36.0,22.733333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.013174504395329346,25.0,0.04071559536229685,4.0,24.666666666666668
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8027908402855584,14.0,0.0057411776613536325,68.0,0.006552141121501043,53.0,24.8
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.01127132491444443,37.0,0.009335800206651035,47.0,24.8
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.029001444409126536,4.0,0.0,82.0,27.466666666666665
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.019576801702212335,11.0,0.006560224242363244,52.0,27.866666666666667
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09222069846427486,50.0,0.018842375773278047,15.0,0.02027678336239247,23.0,29.2
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.012277618170174252,31.0,0.021148394254951297,22.0,29.466666666666665
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.010185300072377328,42.0,0.0034300107038633953,58.0,29.866666666666667
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.231178891609133,38.0,0.0128779720716364,27.0,0.015970411009244234,32.0,32.8
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19525411918418256,41.0,0.0035294406194753217,82.0,0.012515462620298123,40.0,33.8
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.029608150172187257,3.0,0.002780530048459129,61.0,33.86666666666667
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39404450711393346,24.0,0.018900108118982576,14.0,0.01129331113305887,43.0,34.0
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.26641405958116426,33.0,0.0115459232112524,34.0,0.0,82.0,34.06666666666667
POE21.SORBITAN,1.4652434662959692,18.0,0.21494252873563213,15.5,0.13210464068156236,45.0,0.010391265410068433,41.0,0.0,82.0,34.333333333333336
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.01219497360554109,32.0,0.0,82.0,34.53333333333333
POE26.C18,1.2309485052443738,43.0,0.19166666666666665,41.0,0.31973790258794127,29.0,0.011321015670614276,36.0,0.025154938933135806,18.0,35.4
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0715053263229353,5.0,0.0030195879517531305,84.0,0.0,82.0,35.666666666666664
POE14.C16,1.2870697310867372,36.0,0.1949712643678161,37.0,0.35448251597042907,26.0,0.013588592664303172,24.0,0.0031554926667294314,60.0,35.86666666666667
POE24.C18,1.2538825648418626,40.0,0.1942528735632183,39.0,0.0,56.0,0.012492690498768184,29.0,0.03388939182469852,9.0,37.333333333333336
POE31.SORBITAN,1.3671400817113686,25.0,0.20545977011494254,24.0,0.0,56.0,0.017880998076161645,16.0,0.0,82.0,37.333333333333336
POE16.C16,1.3129792058585583,31.0,0.19683908045977017,33.5,0.0,56.0,0.006188108102510026,65.0,0.02792553284535737,13.0,38.8
POE25.SORBITAN,1.310778205616765,32.0,0.19999999999999996,30.0,0.0,56.0,0.031076936660922008,2.0,0.0,82.0,38.93333333333333
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.514601281422189,21.0,0.004741839841105065,73.0,0.0,82.0,39.266666666666666
POE28.SORBITAN,1.2792230195537395,38.0,0.19683908045977017,33.5,0.32136706503329243,28.0,0.012347195215239321,30.0,0.0,82.0,39.6
POE19.SORBITAN,1.2918609033684756,35.0,0.1974137931034483,32.0,0.2036707716236674,40.0,0.00448601408139447,75.0,0.015046528597613573,33.0,40.266666666666666
POE23.SORBITAN,1.4196564970274432,21.0,0.21063218390804606,19.0,0.0,56.0,0.007273018396634083,59.0,0.0,82.0,40.666666666666664
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.006407352872570884,63.0,0.017866960405673593,28.0,40.666666666666664
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09700039455315675,49.0,0.004582742977876439,74.0,0.0,82.0,40.733333333333334
POE24.C16,1.1898922397724825,50.0,0.18706896551724128,48.0,0.5094379271055087,22.0,0.008228683029358266,50.0,0.016011968925974562,31.0,41.333333333333336
POE15.C18,1.1831483494167423,51.0,0.18649425287356314,49.0,0.08117746956784946,52.0,0.01468781166479535,20.0,0.025541913177831832,16.0,41.86666666666667
POE32.SORBITAN,1.3155756734743624,30.0,0.2001436781609196,29.0,0.0,56.0,0.011987986797915856,33.0,0.0,82.0,42.266666666666666
