Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6816239316239316,0.1617847351676755,0.4206497386109036,0.9615384615384616,0.07766990291262135
Logistic (L1),0.6482905982905983,0.17121559008786924,0.41915608663181475,0.9230769230769231,0.1262135922330097
SVM Linear,0.6551282051282051,0.18991676089375598,0.4494025392083644,0.8846153846153846,0.1941747572815534
SVM RBF,0.6435897435897436,0.1277942132756627,0.5001867064973862,0.46153846153846156,0.6990291262135923
Random Forest,0.6329059829059829,0.19536225578889035,0.5741224794622852,0.2692307692307692,0.912621359223301
Gradient Boosting,0.5905982905982906,0.14573589462634362,0.5920463032113518,0.7307692307692307,0.46601941747572817
XGBoost,0.536965811965812,0.2233816728345146,0.638722927557879,0.6153846153846154,0.6504854368932039
