Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6383880825057296,0.06738855656965305,0.4537226018280238,0.9491525423728814,0.07329842931937172
Logistic (L1),0.657009167303285,0.07664347855695706,0.45398881888366316,0.9491525423728814,0.07853403141361257
SVM Linear,0.6220651897122484,0.08389175547145888,0.6758363652498003,0.9661016949152542,0.3507853403141361
SVM RBF,0.6505061115355233,0.0939873659954289,0.5408643180406424,0.5084745762711864,0.6910994764397905
Random Forest,0.6312102113572702,0.06495228598470146,0.5149525246250777,0.4406779661016949,0.6910994764397905
Gradient Boosting,0.6138400814871403,0.06273702029559719,0.3354778596148727,0.9322033898305084,0.07329842931937172
XGBoost,0.6130809141838552,0.05075741306952458,0.47945691720649575,0.288135593220339,0.7591623036649214
