Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.7051282051282051,0.09593993299420366,0.4206497386109036,0.9615384615384616,0.07766990291262135
Logistic (L1),0.6897435897435897,0.08596438263712929,0.41915608663181475,0.9230769230769231,0.1262135922330097
SVM Linear,0.697008547008547,0.12332892055767002,0.44977595220313665,0.8846153846153846,0.1941747572815534
SVM RBF,0.582905982905983,0.12531208757682905,0.5001867064973862,0.46153846153846156,0.6990291262135923
Random Forest,0.6837606837606837,0.1180678823281791,0.5772964899178491,0.38461538461538464,0.8058252427184466
Gradient Boosting,0.5773504273504273,0.08783480866028859,0.592419716206124,0.7307692307692307,0.46601941747572817
XGBoost,0.589102564102564,0.18135928431314075,0.638722927557879,0.6153846153846154,0.6504854368932039
