,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9930499294402152,7.0,0.02520368996622615,3.0,0.03550932359163039,13.0,5.4
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.02249405665767711,4.0,0.03203082855417416,15.0,14.8
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500012157692281,27.0,0.01110028273735366,37.0,0.011761403014139526,37.0,16.866666666666667
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18482768100953334,42.0,0.022074186726820502,5.0,0.022133771893389165,20.0,18.4
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.013346101867217798,28.0,0.0794701654908867,1.0,18.8
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.01976363214650905,12.0,0.02919630125488215,16.0,19.2
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8073781937835683,13.0,0.01095160866475448,38.0,0.0,80.0,19.4
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.027586483959021982,2.0,0.010975561345619944,41.0,20.133333333333333
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.012764415615943926,31.0,0.009335800206651035,44.0,23.6
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.802841332212457,14.0,0.0076178241188812525,63.0,0.0034860490888333207,56.0,24.533333333333335
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.013155788853695593,29.0,0.04071559536229685,7.0,25.6
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107316789672876,3.0,0.0035822445854017198,83.0,0.006601882125593761,48.0,25.8
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.0204737388421633,7.0,0.021148394254951297,21.0,26.133333333333333
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.020075965157594456,8.0,0.006560224242363244,49.0,27.066666666666666
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.019853225033376876,9.0,0.0,80.0,27.866666666666667
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.009004206439375108,52.0,0.012100474456102628,36.0,28.266666666666666
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0712331546990215,5.0,0.011286587139564272,36.0,0.0,80.0,29.0
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.1952988900381816,41.0,0.013491498246460424,25.0,0.0,80.0,31.533333333333335
POE14.C18,1.2969630593641437,33.0,0.19568965517241388,35.5,0.5404097272798242,19.0,0.009469114494599395,49.0,0.017672556098462522,28.0,32.333333333333336
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09713165767139226,49.0,0.016161202820443876,18.0,0.0,80.0,33.0
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5144251004301279,21.0,0.012508899612031742,32.0,0.0,80.0,33.53333333333333
POE34.SORBITAN,1.2864078672972374,37.0,0.19568965517241388,35.5,0.0,56.0,0.013797278397464148,23.0,0.06308849369314173,2.0,33.86666666666667
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39326795021086486,24.0,0.01618416576690884,17.0,0.01129331113305887,39.0,33.86666666666667
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.010907802023224156,39.0,0.0,80.0,35.2
POE27.SORBITAN,1.2920809451355397,34.0,0.19813218390804588,31.0,0.0,56.0,0.01292842116660104,30.0,0.017866960405673593,27.0,36.13333333333333
POE29.SORBITAN,1.3691474354133608,23.0,0.2057471264367816,22.0,0.2667730699926266,33.0,0.00875843654136071,54.0,0.0,80.0,36.46666666666667
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09018583168607998,50.0,0.005038771147870803,75.0,0.02027678336239247,23.0,37.2
