seed,best_model,best_val_auc,best_sensitivity,best_specificity,best_cv_auc,selected_features
9,SVM RBF,0.6308962264150944,0.875,0.42452830188679247,0.5623981410746117,"POE14, POE15, POE12, POE31.C18, POE17..."
17,SVM RBF,0.6308962264150944,0.875,0.42452830188679247,0.604424497071556,"POE14, POE15, POE17, POE12, POE30.C18..."
33,SVM RBF,0.6308962264150944,0.875,0.42452830188679247,0.6342691622103386,"POE14, POE30.C18, POE15, POE17, POE31.C18..."
190,SVM RBF,0.6308962264150944,0.875,0.42452830188679247,0.6382289279348102,"POE14, POE31.C18, POE15, POE17, POE12..."
7,SVM RBF,0.6308962264150944,0.875,0.42452830188679247,0.6252164502164502,"POE14, POE17, POE12, POE15, POE30.C18..."
6,SVM RBF,0.6308962264150944,0.75,0.5377358490566038,0.6067799847211612,"POE14, POE17, POE12, POE13, POE31.C18..."
55,SVM RBF,0.6297169811320755,0.875,0.4056603773584906,0.626585179526356,"POE14, POE15, POE12, POE17, POE31.C18..."
122,SVM Linear,0.6285377358490567,1.0,0.32075471698113206,0.6418162719633308,"POE14, POE15, POE17, POE12, POE16..."
169,Logistic (L1),0.6273584905660378,1.0,0.41509433962264153,0.624000509294627,"POE14, POE17, POE15, POE12, POE35.SORBITAN..."
67,SVM RBF,0.6273584905660378,0.875,0.42452830188679247,0.6657340208810798,"POE14, POE17, POE15, POE12, POE31.C18..."
142,SVM RBF,0.6273584905660377,0.875,0.42452830188679247,0.608139164756812,"POE14, POE30.C18, POE31.C18, POE15, POE17..."
60,SVM RBF,0.6273584905660377,0.875,0.42452830188679247,0.6216736694677871,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
163,SVM RBF,0.6273584905660377,0.875,0.42452830188679247,0.6411478227654698,"POE14, POE15, POE17, POE12, POE13..."
164,SVM RBF,0.6273584905660377,0.875,0.42452830188679247,0.7030971479500889,"POE14, POE15, POE17, POE12, POE13..."
97,SVM RBF,0.6273584905660377,0.875,0.42452830188679247,0.6616819455054749,"POE14, POE15, POE17, POE12, POE31.C18..."
22,SVM RBF,0.6261792452830188,0.875,0.42452830188679247,0.6328431372549019,"POE14, POE12, POE17, POE15, POE13..."
76,Logistic (L2),0.6238207547169812,1.0,0.33962264150943394,0.620104405398523,"POE14, POE15, POE17, POE16, POE13..."
37,SVM RBF,0.6226415094339622,1.0,0.29245283018867924,0.6390756302521008,"POE14, POE17, POE15, POE12, POE30.C18..."
108,SVM RBF,0.6226415094339622,1.0,0.29245283018867924,0.6437866055513114,"POE14, POE15, POE17, POE12, POE16..."
53,XGBoost,0.6202830188679245,1.0,0.42452830188679247,0.5552902979373566,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
152,XGBoost,0.6202830188679245,1.0,0.42452830188679247,0.5452365036923861,"POE14, POE15, POE17, POE12, POE31.C18..."
175,XGBoost,0.6202830188679245,1.0,0.42452830188679247,0.5901594728800611,"POE14, POE17, POE15, POE12, POE16..."
141,Logistic (L1),0.6202830188679245,1.0,0.3584905660377358,0.6454418130888719,"POE14, POE15, POE17, POE31.C18, POE12..."
51,XGBoost,0.6202830188679245,1.0,0.42452830188679247,0.5477941176470589,"POE14, POE15, POE17, POE31.C18, POE12..."
87,XGBoost,0.6196933962264151,1.0,0.330188679245283,0.5797014260249554,"POE14, POE15, POE31.C18, POE17, POE12..."
92,XGBoost,0.6196933962264151,1.0,0.330188679245283,0.6264769544181309,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
191,SVM RBF,0.6191037735849056,0.875,0.41509433962264153,0.6748631270690094,"POE14, POE15, POE17, POE12, POE16..."
74,SVM RBF,0.6191037735849056,0.875,0.4056603773584906,0.6125127323656734,"POE14, POE31.C18, POE17, POE15, POE12..."
124,SVM RBF,0.6191037735849056,0.875,0.4056603773584906,0.6146485867074103,"POE14, POE31.C18, POE15, POE12, POE17..."
48,SVM RBF,0.6191037735849056,0.875,0.4056603773584906,0.653657372039725,"POE14, POE15, POE17, POE31.C18, POE12..."
61,Logistic (L2),0.6179245283018868,0.75,0.5094339622641509,0.6137700534759357,"POE14, POE15, POE17, POE30.C18, POE12..."
98,SVM RBF,0.616745283018868,1.0,0.2830188679245283,0.6713235294117647,"POE14, POE15, POE12, POE17, POE16..."
93,XGBoost,0.6161556603773585,1.0,0.33962264150943394,0.597523554876496,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
129,Logistic (L2),0.6155660377358492,0.875,0.5094339622641509,0.6458874458874458,"POE14, POE15, POE12, POE35.SORBITAN, POE30.C18..."
171,Logistic (L2),0.6155660377358492,0.875,0.5094339622641509,0.6278011204481792,"POE14, POE15, POE17, POE12, POE30.C18..."
127,Logistic (L2),0.6155660377358492,0.875,0.5094339622641509,0.6547523554876495,"POE14, POE15, POE17, POE36.SORBITAN, POE12..."
182,Logistic (L2),0.6155660377358492,0.875,0.5094339622641509,0.6252196333078686,"POE14, POE15, POE12, POE31.C18, POE17..."
102,Logistic (L2),0.6155660377358492,0.875,0.5094339622641509,0.6405589508530685,"POE14, POE17, POE15, POE12, POE13..."
5,SVM RBF,0.6155660377358491,0.875,0.3867924528301887,0.6473357524828114,"POE14, POE17, POE31.C18, POE15, POE12..."
8,Logistic (L2),0.6155660377358491,0.5,0.7735849056603774,0.6306404379933792,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
153,Logistic (L2),0.615566037735849,0.875,0.5283018867924528,0.6243952126305068,"POE14, POE15, POE17, POE12, POE13..."
11,XGBoost,0.6132075471698113,1.0,0.3867924528301887,0.5677727909345556,"POE14, POE15, POE31.C18, POE17, POE12..."
145,Logistic (L2),0.6108490566037736,0.875,0.5094339622641509,0.6296823274764451,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
112,Logistic (L2),0.6108490566037736,0.875,0.5094339622641509,0.6281894576012224,"POE14, POE15, POE31.C18, POE17, POE12..."
79,Logistic (L2),0.6108490566037735,0.875,0.49056603773584906,0.6043321874204226,"POE14, POE15, POE17, POE12, POE31.C18..."
21,Logistic (L2),0.6108490566037735,0.875,0.49056603773584906,0.6199770817417877,"POE14, POE15, POE17, POE12, POE31.C18..."
19,Logistic (L2),0.6108490566037735,0.875,0.49056603773584906,0.6330468551056787,"POE14, POE15, POE12, POE31.C18, POE35.SORBITAN..."
156,Logistic (L2),0.6108490566037735,0.875,0.49056603773584906,0.6102877514642222,"POE14, POE15, POE17, POE31.C18, POE12..."
41,XGBoost,0.6090801886792453,0.5,0.7547169811320755,0.6153759230965112,"POE14, POE17, POE15, POE12, POE31.C18..."
96,SVM RBF,0.6084905660377358,0.25,1.0,0.670575502928444,"POE14, POE17, POE15, POE12, POE16..."
176,SVM RBF,0.6061320754716981,0.25,1.0,0.6666475681181563,"POE14, POE15, POE30.C18, POE17, POE12..."
170,Logistic (L2),0.6037735849056605,1.0,0.3584905660377358,0.5768239113827349,"POE14, POE17, POE12, POE15, POE16..."
43,Logistic (L2),0.6037735849056604,0.875,0.4716981132075472,0.5765851795263559,"POE14, POE15, POE17, POE12, POE30.C18..."
139,Logistic (L2),0.6025943396226415,0.875,0.4811320754716981,0.5819295900178253,"POE14, POE15, POE17, POE13, POE31.C18..."
147,XGBoost,0.6025943396226415,1.0,0.39622641509433965,0.56117901706137,"POE14, POE17, POE15, POE12, POE31.C18..."
197,Logistic (L2),0.6025943396226415,0.875,0.4811320754716981,0.6235230455818692,"POE14, POE15, POE17, POE12, POE30.C18..."
172,Logistic (L2),0.6025943396226415,0.875,0.4811320754716981,0.6408167812579577,"POE14, POE15, POE17, POE12, POE31.C18..."
40,Logistic (L2),0.6025943396226415,0.875,0.49056603773584906,0.6130984211866565,"POE14, POE15, POE17, POE12, POE13..."
157,SVM RBF,0.6025943396226415,1.0,0.25471698113207547,0.624430226636109,"POE14, POE15, POE17, POE12, POE16..."
136,XGBoost,0.6025943396226415,1.0,0.39622641509433965,0.5106553985230455,"POE14, POE17, POE12, POE35.SORBITAN, POE15..."
143,Logistic (L1),0.6025943396226415,1.0,0.25471698113207547,0.6643684746625923,"POE14, POE15, POE31.C18, POE17, POE12..."
99,Logistic (L1),0.6025943396226414,1.0,0.2641509433962264,0.6589126559714795,"POE14, POE15, POE17, POE12, POE13..."
62,SVM RBF,0.6014150943396226,0.875,0.36792452830188677,0.643379169849758,"POE14, POE15, POE17, POE12, POE30.C18..."
34,Logistic (L2),0.6002358490566038,0.875,0.4716981132075472,0.6199261522790935,"POE14, POE15, POE17, POE12, POE13..."
134,Logistic (L2),0.6002358490566038,0.875,0.4716981132075472,0.6384103641456582,"POE14, POE15, POE17, POE12, POE16..."
159,Logistic (L2),0.6002358490566038,0.875,0.4716981132075472,0.6230360325948562,"POE14, POE17, POE15, POE12, POE31.C18..."
4,Logistic (L2),0.6002358490566038,0.875,0.4716981132075472,0.6399509803921569,"POE14, POE15, POE12, POE17, POE13..."
148,Logistic (L2),0.6002358490566038,0.875,0.4716981132075472,0.6543290043290042,"POE14, POE17, POE12, POE15, POE16..."
188,Logistic (L2),0.5990566037735849,0.875,0.5,0.6330564043799338,"POE14, POE15, POE17, POE12, POE13..."
183,Logistic (L2),0.5966981132075472,0.875,0.5,0.6290329768270945,"POE14, POE15, POE12, POE17, POE16..."
140,XGBoost,0.5955188679245282,0.875,0.41509433962264153,0.5104469060351413,"POE14, POE15, POE17, POE12, POE31.C18..."
25,XGBoost,0.5943396226415094,0.875,0.4339622641509434,0.5691192386045328,"POE14, POE15, POE17, POE12, POE16..."
196,XGBoost,0.5943396226415094,1.0,0.32075471698113206,0.5957298828622358,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
178,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.5484880315762669,"POE14, POE15, POE31.C18, POE17, POE12..."
64,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.6157626687038451,"POE14, POE15, POE17, POE12, POE13..."
72,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.5612904252610135,"POE14, POE15, POE17, POE35.SORBITAN, POE12..."
144,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.6308616628469569,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
80,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.5746753246753247,"POE14, POE17, POE15, POE31.C18, POE12..."
69,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.6172284823020117,"POE14, POE31.C18, POE15, POE17, POE12..."
49,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.5879535905271199,"POE14, POE15, POE31.C18, POE17, POE12..."
199,XGBoost,0.5931603773584906,1.0,0.330188679245283,0.598546918767507,"POE14, POE17, POE15, POE12, POE31.C18..."
59,SVM RBF,0.5919811320754718,1.0,0.2641509433962264,0.6491055513114337,"POE14, POE15, POE17, POE31.C18, POE12..."
135,Logistic (L2),0.5919811320754716,0.5,0.7641509433962265,0.6000636618283677,"POE14, POE15, POE17, POE12, POE31.C18..."
66,Logistic (L2),0.5919811320754716,0.5,0.7641509433962265,0.6436306340718105,"POE14, POE17, POE12, POE15, POE30.C18..."
113,XGBoost,0.5908018867924528,0.75,0.5283018867924528,0.5717357397504456,"POE14, POE15, POE17, POE12, POE13..."
23,XGBoost,0.5908018867924528,0.75,0.5283018867924528,0.5563168449197861,"POE14, POE15, POE17, POE12, POE16..."
151,XGBoost,0.5908018867924528,0.75,0.5283018867924528,0.5805035650623885,"POE14, POE15, POE30.C18, POE17, POE12..."
1,Logistic (L2),0.589622641509434,1.0,0.3113207547169811,0.5880443086325439,"POE14, POE17, POE15, POE31.C18, POE13..."
31,Logistic (L2),0.589622641509434,1.0,0.3113207547169811,0.6049465240641712,"POE14, POE15, POE17, POE31.C18, POE30.C18..."
107,Logistic (L1),0.5884433962264151,1.0,0.33962264150943394,0.6224598930481283,"POE14, POE15, POE12, POE17, POE13..."
125,SVM RBF,0.5884433962264151,1.0,0.29245283018867924,0.6139801375095493,"POE14, POE15, POE12, POE31.C18, POE16..."
168,SVM RBF,0.5872641509433962,0.25,1.0,0.6706773618538324,"POE14, POE15, POE17, POE12, POE31.C18..."
193,SVM RBF,0.5872641509433962,0.25,1.0,0.6124140565317036,"POE14, POE15, POE17, POE12, POE13..."
85,Logistic (L2),0.5860849056603774,0.75,0.5188679245283019,0.6097561751973517,"POE14, POE15, POE31.C18, POE17, POE12..."
32,Random Forest,0.5849056603773585,1.0,0.33962264150943394,0.6437802393684746,"POE14, POE15, POE17, POE31.C18, POE12..."
166,Logistic (L2),0.5825471698113207,0.875,0.39622641509433965,0.6112331296154825,"POE14, POE17, POE15, POE12, POE31.C18..."
109,SVM RBF,0.5801886792452831,1.0,0.2641509433962264,0.6235325948561242,"POE15, POE14, POE12, POE35.SORBITAN, POE17..."
36,SVM RBF,0.5801886792452831,1.0,0.2641509433962264,0.6365132416603004,"POE14, POE15, POE17, POE31.C18, POE12..."
155,SVM RBF,0.5778301886792452,0.75,0.4339622641509434,0.6278615991851286,"POE14, POE31.C18, POE15, POE12, POE17..."
130,XGBoost,0.5766509433962264,1.0,0.2830188679245283,0.5357079195314489,"POE14, POE15, POE17, POE35.SORBITAN, POE12..."
26,SVM RBF,0.5754716981132075,0.75,0.44339622641509435,0.660287751464222,"POE14, POE15, POE17, POE12, POE31.C18..."
160,SVM RBF,0.5742924528301887,0.25,0.9716981132075472,0.6392379679144385,"POE14, POE17, POE15, POE12, POE16..."
180,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.546630697733639,"POE14, POE15, POE17, POE12, POE13..."
192,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5585147695441813,"POE14, POE15, POE12, POE17, POE31.C18..."
132,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5305974662592309,"POE15, POE14, POE35.SORBITAN, POE17, POE31.C18..."
77,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5878087598675835,"POE14, POE15, POE31.C18, POE35.SORBITAN, POE12..."
174,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.6215749936338172,"POE14, POE15, POE17, POE12, POE31.C18..."
24,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.6051231856378916,"POE14, POE17, POE15, POE12, POE35.SORBITAN..."
27,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5858161446396741,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
165,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.549810606060606,"POE14, POE17, POE12, POE30.C18, POE15..."
186,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5806420295390884,"POE14, POE15, POE17, POE31.C18, POE12..."
45,SVM RBF,0.5742924528301887,0.25,0.9716981132075472,0.6598134708428827,"POE14, POE15, POE17, POE12, POE31.C18..."
173,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5553078049401579,"POE14, POE15, POE31.C18, POE17, POE35.SORBITAN..."
84,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5177807486631016,"POE14, POE15, POE17, POE12, POE31.C18..."
104,Logistic (L2),0.5742924528301887,0.875,0.4056603773584906,0.6211516424751719,"POE14, POE15, POE17, POE31.C18, POE12..."
91,SVM RBF,0.5742924528301887,0.25,0.9716981132075472,0.6379010695187166,"POE14, POE15, POE17, POE31.C18, POE12..."
117,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5896310797046092,"POE14, POE17, POE15, POE31.C18, POE30.C18..."
115,Logistic (L2),0.5742924528301887,0.875,0.4056603773584906,0.6211229946524064,"POE14, POE15, POE17, POE12, POE30.C18..."
114,SVM RBF,0.5742924528301887,0.25,0.9716981132075472,0.6505061115355233,"POE14, POE15, POE17, POE12, POE31.C18..."
194,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5775878533231473,"POE14, POE15, POE17, POE31.C18, POE12..."
2,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5296361726508785,"POE14, POE15, POE17, POE13, POE31.C18..."
185,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.5598150623885918,"POE14, POE15, POE31.C18, POE12, POE17..."
146,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.6079258976317801,"POE14, POE31.C18, POE15, POE17, POE12..."
86,XGBoost,0.5742924528301887,1.0,0.2830188679245283,0.6119031703590527,"POE14, POE15, POE31.C18, POE17, POE12..."
150,Logistic (L1),0.5731132075471699,1.0,0.33962264150943394,0.5846415839062897,"POE14, POE15, POE17, POE12, POE13..."
100,XGBoost,0.5731132075471698,0.875,0.3584905660377358,0.5815030557677616,"POE14, POE15, POE12, POE16, POE31.C18..."
167,XGBoost,0.5731132075471698,0.875,0.3584905660377358,0.4798096511331805,"POE14, POE17, POE15, POE12, POE16..."
158,SVM RBF,0.5719339622641509,0.75,0.4339622641509434,0.6658931754519989,"POE14, POE15, POE12, POE17, POE31.C18..."
30,SVM RBF,0.5719339622641509,0.75,0.4339622641509434,0.6446874204227144,"POE14, POE15, POE17, POE35.SORBITAN, POE12..."
50,SVM RBF,0.5719339622641509,0.75,0.4339622641509434,0.6638910109498345,"POE14, POE15, POE17, POE12, POE30.C18..."
133,SVM RBF,0.5719339622641509,0.75,0.4339622641509434,0.590504838298956,"POE14, POE15, POE17, POE12, POE31.C18..."
15,XGBoost,0.5695754716981132,1.0,0.29245283018867924,0.5785921186656481,"POE14, POE15, POE17, POE31.C18, POE12..."
90,SVM RBF,0.5695754716981132,0.875,0.3113207547169811,0.6382766743060861,"POE14, POE15, POE17, POE31.C18, POE12..."
128,Random Forest,0.5695754716981132,0.5,0.8018867924528302,0.5984625668449198,"POE14, POE15, POE17, POE31.C18, POE12..."
28,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.6152119938884645,"POE14, POE15, POE31.C18, POE17, POE12..."
198,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5747549019607844,"POE14, POE31.C18, POE17, POE15, POE12..."
3,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5809698879551821,"POE14, POE15, POE12, POE17, POE16..."
18,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6095842882607588,"POE14, POE15, POE17, POE12, POE31.C18..."
195,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5304812834224599,"POE14, POE15, POE17, POE31.C18, POE12..."
13,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.557257448433919,"POE14, POE17, POE15, POE12, POE16..."
10,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5789008785332315,"POE14, POE15, POE17, POE12, POE13..."
126,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.594905462184874,"POE14, POE15, POE17, POE12, POE16..."
58,Logistic (L1),0.5683962264150944,0.625,0.6037735849056604,0.6352049910873441,"POE14, POE17, POE12, POE15, POE31.C18..."
179,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5082728545963839,"POE14, POE15, POE17, POE12, POE30.C18..."
65,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5774891774891775,"POE14, POE31.C18, POE15, POE17, POE12..."
118,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6289820473644003,"POE14, POE17, POE15, POE31.C18, POE12..."
116,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6019225872167049,"POE14, POE31.C18, POE17, POE15, POE12..."
105,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6527501909854851,"POE14, POE15, POE17, POE12, POE13..."
149,SVM RBF,0.5683962264150944,0.75,0.44339622641509435,0.6549942704354469,"POE14, POE15, POE17, POE12, POE13..."
81,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.6191749427043545,"POE14, POE15, POE12, POE17, POE30.C18..."
177,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.5910777947542654,"POE14, POE15, POE17, POE31.C18, POE12..."
68,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.564258658008658,"POE14, POE15, POE17, POE31.C18, POE12..."
161,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.483751909854851,"POE14, POE15, POE12, POE17, POE13..."
162,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6394098548510312,"POE14, POE15, POE12, POE30.C18, POE16..."
57,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.5808823529411764,"POE14, POE15, POE17, POE12, POE13..."
46,XGBoost,0.5683962264150944,1.0,0.32075471698113206,0.5361662846956964,"POE14, POE15, POE31.C18, POE35.SORBITAN, POE12..."
200,Logistic (L2),0.5683962264150944,1.0,0.27358490566037735,0.6144544181308887,"POE14, POE15, POE17, POE31.C18, POE12..."
106,SVM RBF,0.5672169811320755,0.75,0.4339622641509434,0.6150560224089636,"POE14, POE17, POE15, POE31.C18, POE12..."
35,SVM RBF,0.5672169811320755,0.75,0.4339622641509434,0.66524064171123,"POE14, POE15, POE12, POE17, POE35.SORBITAN..."
78,XGBoost,0.5636792452830188,1.0,0.2358490566037736,0.586104214413038,"POE14, POE15, POE17, POE30.C18, POE12..."
119,Logistic (L2),0.5601415094339622,1.0,0.25471698113207547,0.6418035395976572,"POE14, POE17, POE12, POE31.C18, POE15..."
29,SVM RBF,0.5577830188679245,0.625,0.5660377358490566,0.6438184364654953,"POE14, POE15, POE17, POE12, POE35.SORBITAN..."
44,Logistic (L2),0.5436320754716981,1.0,0.1792452830188679,0.6360007639419404,"POE14, POE17, POE15, POE12, POE16..."
