Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6130984211866565,0.1266731682113623,0.6025943396226415,0.875,0.49056603773584906
Logistic (L1),0.6199929971988796,0.13007773149559265,0.5625,0.875,0.3490566037735849
SVM Linear,0.6099789915966387,0.12377724464557992,0.5224056603773585,0.75,0.4528301886792453
SVM RBF,0.5997389865036924,0.07204268691653232,0.5566037735849056,1.0,0.25471698113207547
Random Forest,0.5820378151260505,0.064309006399158,0.5448113207547169,1.0,0.2830188679245283
Gradient Boosting,0.6131207028265852,0.06779067211434757,0.4834905660377358,1.0,0.1509433962264151
XGBoost,0.5508785332314743,0.08587632977283766,0.5400943396226415,0.875,0.41509433962264153
