Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6589915966386555,0.056621977196788256,0.46490371816487713,0.5084745762711864,0.5392670157068062
Logistic (L1),0.6655672268907563,0.04531101086568808,0.4076670512024137,0.9491525423728814,0.08376963350785341
SVM Linear,0.6496008403361345,0.07279599413105187,0.6359038069038956,0.8135593220338984,0.4816753926701571
SVM RBF,0.6572478991596638,0.027144775799190776,0.526932292128849,0.4067796610169492,0.8219895287958116
Random Forest,0.6304411764705883,0.08263025680118476,0.4897062738486112,0.423728813559322,0.6649214659685864
Gradient Boosting,0.6082878151260503,0.09921619907712038,0.33929363741237023,0.9152542372881356,0.1099476439790576
XGBoost,0.5822268907563025,0.07497517419781374,0.449285650900701,0.9322033898305084,0.08376963350785341
