Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6053361344537814,0.08816099312615233,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.6231932773109244,0.07606488093167796,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.5980252100840336,0.07765890356744544,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.654327731092437,0.08514626834823112,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.6547058823529411,0.0426717029428843,0.5259433962264151,0.5,0.6415094339622641
Gradient Boosting,0.661186974789916,0.09834613448031307,0.5165094339622641,0.25,0.8773584905660378
XGBoost,0.647436974789916,0.07654089943335764,0.554245283018868,0.75,0.44339622641509435
