Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6367010440539852,0.12183649977814023,0.5958825095394444,0.711864406779661,0.4712041884816754
Logistic (L1),0.6491532976827095,0.12024446310617737,0.5742301890141095,0.5932203389830508,0.5706806282722513
SVM Linear,0.6341609371021135,0.09560272378086647,0.6847990061229923,0.7966101694915254,0.5654450261780105
SVM RBF,0.6579672778202189,0.09572783513654716,0.5086520543082793,0.4576271186440678,0.7643979057591623
Random Forest,0.6247803666921314,0.15880746858422287,0.49795900257343156,0.4406779661016949,0.6910994764397905
Gradient Boosting,0.6008037305831424,0.13385691885992443,0.34164522140385123,0.9491525423728814,0.05759162303664921
XGBoost,0.603954991087344,0.12908374596951,0.4360191676280061,0.9491525423728814,0.08900523560209424
