Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6255672268907563,0.1044346643133032,0.5058124057147928,0.4406779661016949,0.6596858638743456
Logistic (L1),0.6376050420168067,0.11782040051008821,0.41787203833525605,1.0,0.02617801047120419
SVM Linear,0.6371848739495799,0.11163391918045412,0.6371461531635461,0.8305084745762712,0.4816753926701571
SVM RBF,0.636575630252101,0.1112637331654632,0.5303931138521608,0.4576271186440678,0.7905759162303665
Random Forest,0.6323529411764706,0.11873885647505215,0.5085633152897329,0.3728813559322034,0.7172774869109948
Gradient Boosting,0.6358613445378152,0.12197023065262451,0.3450173041086166,0.9322033898305084,0.09424083769633508
XGBoost,0.5747478991596638,0.06277663163820593,0.4601118111633686,0.7966101694915254,0.23036649214659685
