,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43873198764071747,15.0,0.016239048364432507,20.0,0.04781370765961879,6.0,7.8
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.024913642901505165,7.0,0.045825734670509766,7.0,10.6
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4889736975967834,13.0,0.00933642252488317,45.0,0.05479527075931312,4.0,11.533333333333333
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.019334357417355636,12.0,0.07905288295819801,2.0,12.733333333333333
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.04670736222128717,1.0,0.040661659546151085,11.0,13.8
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.025007995641969184,5.0,0.005617969495168351,45.0,16.733333333333334
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.016709394086399414,17.0,0.009229574147278319,41.0,19.133333333333333
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4919164221770463,12.0,0.01501503850608036,25.0,0.0,76.0,19.333333333333332
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27567823803593,20.0,0.02019198186587952,10.0,0.0,76.0,20.0
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.56650183187958,7.0,0.0170691983067257,16.0,0.0016248536018956816,49.0,21.0
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.014150306572019678,27.0,0.01871000941479828,26.0,21.933333333333334
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.012879297339060427,32.0,0.0063945695640499345,44.0,24.2
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.010452495785482368,39.0,0.02347687875783122,22.0,24.866666666666667
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.019497157024281425,11.0,0.028722448794263222,17.0,24.866666666666667
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.019214606319489944,14.0,0.022432603459950018,23.0,25.4
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.011229335403301016,36.0,0.0,76.0,30.066666666666666
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5080877642632182,9.0,0.010183464987372739,41.0,0.028986453027637582,15.0,30.6
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20099511503247425,23.0,0.006470765753861571,62.0,0.03510193498065406,12.0,31.0
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.015228705039772148,24.0,0.011266717611434274,38.0,31.133333333333333
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5050458287715275,10.0,0.00285494099866345,82.0,0.0,76.0,31.333333333333332
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.006559123047968693,61.0,0.04112350473814286,10.0,31.533333333333335
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.009264431752328873,46.0,0.0,76.0,31.666666666666668
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.014986002231303228,26.0,0.0275294511606059,19.0,32.333333333333336
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.011554013266360186,35.0,0.0,76.0,32.333333333333336
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.005093584762601811,73.0,0.0,76.0,33.4
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07182032484893996,34.0,0.0071547445552532585,58.0,0.0,76.0,34.53333333333333
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.010624294181743906,38.0,0.019618226026872687,25.0,35.8
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035703633807216556,38.0,0.01643434082655361,19.0,0.0,76.0,36.0
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5688254048156599,5.0,0.00918376903858565,47.0,0.013880762919263878,34.0,36.06666666666667
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.008997826357580795,48.0,0.0,76.0,36.2
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.023219569072710455,8.0,0.007727409492805037,43.0,36.86666666666667
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.013628331930810152,31.0,0.012174657138092737,36.0,36.86666666666667
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.010276295468778973,40.0,0.0,76.0,37.53333333333333
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.015964457342037042,22.0,0.0,76.0,37.53333333333333
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.010922050766245256,37.0,0.04957293056509515,5.0,37.8
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.0176878866947957,15.0,0.013739281900479128,35.0,38.6
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11308076725746352,30.0,0.0037263815257578205,77.0,0.03217102427570939,13.0,39.86666666666667
