Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.620735294117647,0.025700894519403838,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.6313655462184874,0.03937176573037629,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.5972058823529413,0.04215835401291386,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6368067226890757,0.06283351800671298,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6083193277310925,0.08482459668355675,0.5065223178631645,0.5084745762711864,0.6387434554973822
Gradient Boosting,0.5888025210084034,0.12912359463122128,0.33534475108705303,1.0,0.020942408376963352
XGBoost,0.581922268907563,0.11989409658770592,0.47861389653030434,0.1864406779661017,0.8691099476439791
