Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6302584670231728,0.05784935106109179,0.5448113207547169,0.75,0.4339622641509434
Logistic (L1),0.6390660809778457,0.04961476782626743,0.5507075471698113,1.0,0.3018867924528302
SVM Linear,0.6190508021390373,0.03766688658267905,0.49528301886792453,0.5,0.6320754716981132
SVM RBF,0.6328431372549019,0.0402126256892267,0.6261792452830188,0.875,0.42452830188679247
Random Forest,0.6042335115864528,0.0643573686159854,0.5129716981132075,0.5,0.6320754716981132
Gradient Boosting,0.6291969060351414,0.10001562081226754,0.5365566037735849,0.875,0.330188679245283
XGBoost,0.5921727782021898,0.06381957363117341,0.5630896226415094,0.625,0.5566037735849056
