,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43947535310208885,14.0,0.02147431199354438,5.0,0.04781370765961879,7.0,5.733333333333333
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.01906717190855541,11.0,0.045825734670509766,8.0,11.266666666666667
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.01789980274638118,16.0,0.07905288295819801,1.0,13.133333333333333
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.02059684510521366,6.0,0.040661659546151085,13.0,14.733333333333333
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.032151281469756134,2.0,0.009229574147278319,39.0,16.866666666666667
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4890574607596203,13.0,0.018119898844079167,15.0,0.0,78.0,17.4
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.2753345999247769,20.0,0.019016391166513175,12.0,0.0010827404597126833,56.0,17.6
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.013148208024867516,26.0,0.005617969495168351,47.0,19.8
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.016786115706285236,18.0,0.01871000941479828,24.0,20.466666666666665
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.016203632480971186,19.0,0.0063945695640499345,42.0,22.2
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.49196638802746345,12.0,0.007942311598762667,57.0,0.0,78.0,23.866666666666667
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.01143878562806974,37.0,0.02347687875783122,20.0,24.333333333333332
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.016937119411925227,17.0,0.022432603459950018,22.0,25.666666666666668
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.011793342502232879,36.0,0.005965045936705549,44.0,26.066666666666666
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5052943115838284,10.0,0.009757299141043415,46.0,0.0,78.0,26.8
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.020036016399907645,8.0,0.0156540899997748,29.0,27.0
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.012335852212416716,33.0,0.028722448794263222,16.0,27.666666666666668
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.014279885513054744,24.0,0.0,78.0,28.733333333333334
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665341117396506,7.0,0.008866648042313074,50.0,0.0,78.0,29.4
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.0718367528455632,34.0,0.014829365575955615,23.0,0.0,78.0,30.133333333333333
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.015218481410253148,22.0,0.011266717611434274,37.0,30.733333333333334
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.008178093994053351,56.0,0.0,78.0,31.4
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20108831530874305,23.0,0.013111547056215188,27.0,0.00339993132822336,51.0,31.533333333333335
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.01572007062778179,20.0,0.0,78.0,31.666666666666668
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.01920510242618743,10.0,0.012174657138092737,35.0,33.93333333333333
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035989931434380555,38.0,0.01260006731132985,32.0,0.003802196582056494,48.0,34.0
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.007567100899893011,60.0,0.0,78.0,35.93333333333333
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.003784246346289372,81.0,0.011539187111448301,36.0,36.2
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.010214730507981246,44.0,0.019618226026872687,23.0,36.333333333333336
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.009379494112918078,48.0,0.0,78.0,36.46666666666667
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.012823415064198191,31.0,0.05254070797172705,6.0,37.13333333333333
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.020367251144170963,7.0,0.0,78.0,37.666666666666664
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5686689475346063,5.0,0.00554869444400006,70.0,0.01330442447884761,33.0,39.0
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.008395611808644723,51.0,0.0,78.0,39.266666666666666
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.006380942587460637,65.0,0.0022611592132188996,55.0,40.46666666666667
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.014042857525936698,25.0,0.002953946709633559,53.0,40.46666666666667
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.011917269961488477,35.0,0.013739281900479128,31.0,40.733333333333334
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.003176180649937445,85.0,0.01869780815420574,25.0,41.0
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.004465927505628006,77.0,0.06575114946741745,3.0,41.53333333333333
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11299404834264082,30.0,0.001838169772705099,88.0,0.02892165467402985,15.0,41.6
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5567401717121236,8.0,0.0278499730012483,3.0,0.002349600784872008,54.0,42.266666666666666
POE14.C18,1.0119720905753462,55.0,0.16812528788576686,52.0,0.18728278739478382,24.0,0.008962818663552941,49.0,0.026891148152726085,18.0,42.266666666666666
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5078894825115101,9.0,0.0059821094207135285,68.0,0.0,78.0,42.6
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.006094637331761626,67.0,0.0,78.0,42.733333333333334
POE28.C16,0.9768321830344019,57.0,0.1596806387225549,59.0,0.4047400358473208,17.0,0.008195303758357047,55.0,0.044268295697220905,10.0,43.0
POE14.C16,1.0871780436803746,51.0,0.17656993704897905,49.0,0.0,41.0,0.009500100120968894,47.0,0.027696634348911564,17.0,43.4
POE24.C18,0.9517411595000911,60.0,0.16382619376631347,54.0,0.0,41.0,0.01533513489003924,21.0,0.02389218477683297,19.0,43.93333333333333
POE25.C16,1.0058628396788685,56.0,0.16935360049132497,51.0,0.0,41.0,0.019853928964453923,9.0,0.0059487979336010355,45.0,43.93333333333333
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.010996475087831633,41.0,0.0,78.0,44.333333333333336
POE13.ISOSORBITAN,1.0980475338766313,50.0,0.17918010133578988,46.0,0.0,41.0,0.008344626317538207,54.0,0.01842259321375561,26.0,44.46666666666667
POE16.C16,1.103534377851545,49.0,0.17764471057884235,48.0,0.0,41.0,0.00647438709838836,63.0,0.01331660007184432,32.0,46.733333333333334
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.001613037787972171,89.0,0.0,78.0,47.53333333333333
POE23.C16,1.0834732262344402,52.0,0.1782588668816214,47.0,0.0,41.0,0.00791429739319259,58.0,0.006098710550562325,43.0,48.06666666666667
POE31.C16,1.259771029876671,34.0,0.14294487947182555,72.5,0.0,41.0,0.003687968499760457,83.0,0.05732938837964685,4.0,48.2
