,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9942959371616837,7.0,0.029998233861181094,3.0,0.03550932359163039,10.0,5.0
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500184566258072,27.0,0.020981352042559298,8.0,0.012710402575737412,35.0,12.733333333333333
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.025533221449650083,5.0,0.03203082855417416,14.0,14.8
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075150714004578,13.0,0.032637343887114714,2.0,0.0,82.0,14.866666666666667
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110743755911899,3.0,0.014771808269209952,23.0,0.0138479071286286,33.0,15.8
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.015958350219674376,18.0,0.0794701654908867,1.0,17.466666666666665
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18483142153089915,42.0,0.01782118814047688,12.0,0.022133771893389165,20.0,19.333333333333332
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.016299348381225834,17.0,0.02919630125488215,17.0,20.0
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.016676610634396148,15.0,0.010975561345619944,40.0,21.733333333333334
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.01379737944006049,27.0,0.009335800206651035,42.0,22.8
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.013995988027487494,25.0,0.04071559536229685,4.0,24.666666666666668
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.024662398097754154,6.0,0.021148394254951297,23.0,26.266666666666666
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028153558843201,14.0,0.003550474729831912,81.0,0.004837092074846172,55.0,26.8
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.01843759801063638,10.0,0.005622132688139603,51.0,27.466666666666665
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.008422633322468204,53.0,0.0072372756092589086,45.0,29.6
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.01573802514785967,20.0,0.0,82.0,29.6
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.01167922935627294,36.0,0.006560224242363244,47.0,30.533333333333335
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09126670483596717,50.0,0.011716919108364194,33.0,0.02027678336239247,24.0,31.733333333333334
POE15.C16,1.4852449664277463,14.0,0.2089080459770114,21.0,0.19528595451093955,41.0,0.012373789770825252,30.0,0.0,82.0,32.46666666666667
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0713729806655579,5.0,0.006697249786265214,63.0,0.0,82.0,32.86666666666667
POE32.C18,1.5151297376059107,12.0,0.18146551724137927,53.0,0.23117107453161562,38.0,0.011562820449707167,37.0,0.0187692645802211,27.0,33.46666666666667
