,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9948004518995673,7.0,0.03523276411178275,1.0,0.03550932359163039,10.0,4.733333333333333
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028076078111002,14.0,0.01402313635132332,27.0,0.018209351620899872,30.0,16.266666666666666
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075859724110742,13.0,0.02031067294897229,16.0,0.0,81.5,16.666666666666668
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.026599019256889588,5.0,0.02919630125488215,17.0,18.4
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.013226599656917354,29.0,0.0794701654908867,1.0,18.933333333333334
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500383493896514,27.0,0.023110630197372875,12.0,0.0,81.5,19.466666666666665
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.1848141346916057,42.0,0.021306163977089777,15.0,0.022133771893389165,23.0,20.133333333333333
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.024667384622343434,6.0,0.010975561345619944,50.0,21.866666666666667
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.006047147235001247,61.0,0.03203082855417416,15.0,22.4
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.023790905935462455,8.0,0.04071559536229685,8.0,22.933333333333334
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.0196249404715337,17.0,0.009335800206651035,53.0,22.933333333333334
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110752126104095,3.0,0.00428621235284722,75.0,0.014961175998907006,40.0,23.666666666666668
POE36.SORBITAN,1.3651920057019373,26.0,0.20071839080459775,28.0,0.5145601334780485,21.0,0.018077615526690717,18.0,0.012049027552592406,45.0,27.0
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.027639868196699363,3.0,0.03499307395771334,11.0,27.2
