,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9942673766120397,7.0,0.02495205801828141,5.0,0.03550932359163039,11.0,5.4
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.026095129629509377,4.0,0.03203082855417416,13.0,14.533333333333333
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075453303392155,13.0,0.017492260840526862,19.0,0.0,77.5,16.533333333333335
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.1107544054434733,3.0,0.019586920976008695,13.0,0.0029019994537489158,50.0,16.733333333333334
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.01791819471230072,16.0,0.0794701654908867,1.0,17.2
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18486046000516979,42.0,0.028713659806656845,2.0,0.022133771893389165,23.0,18.4
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.35005940795764084,27.0,0.01968905247494922,12.0,0.0,77.5,18.933333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.01890849334579896,15.0,0.02919630125488215,17.0,19.733333333333334
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.03149467727139474,1.0,0.010975561345619944,44.0,20.4
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.01626181473393867,24.0,0.009335800206651035,46.0,22.933333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028513400410955,14.0,0.011268728058942133,37.0,0.0,77.5,23.933333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.012831587847874517,33.0,0.04071559536229685,7.0,26.133333333333333
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.01618469549818657,25.0,0.021148394254951297,26.0,29.2
POE18,1.3368605379508773,28.0,0.20258620689655182,25.0,0.09119257947664183,50.0,0.020788159013206832,10.0,0.02027678336239247,28.0,29.2
POE18.C16,1.3506778766347012,27.0,0.20201149425287346,26.0,0.0,56.0,0.01572260540016883,26.0,0.05472558654959081,3.0,29.2
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.013379929519766248,30.0,0.0014809297090123685,52.0,30.266666666666666
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.010821272917797211,39.0,0.006560224242363244,47.0,30.933333333333334
POE20.SORBITAN,1.5526557195769268,10.0,0.22298850574712636,10.0,0.0,56.0,0.012751512476918107,34.0,0.0,77.5,31.4
POE10,1.2452114622184964,41.0,0.19339080459770108,40.0,0.39372632734332613,24.0,0.021502792866134598,8.0,0.01129331113305887,43.0,33.2
POE33.SORBITAN,1.4351958156012101,20.0,0.21106321839080455,18.0,0.09695912136127542,49.0,0.016361952031350005,23.0,0.0,77.5,33.333333333333336
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.005933013618642392,63.0,0.0,77.5,34.733333333333334
