,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43906090749771576,14.0,0.018665035700827684,15.0,0.04781370765961879,4.0,6.666666666666667
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.026366512427674457,4.0,0.045825734670509766,5.0,9.933333333333334
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.02499923092647568,5.0,0.07905288295819801,1.0,11.666666666666666
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.0366310528907769,1.0,0.040661659546151085,11.0,13.8
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27566002655436816,20.0,0.02484470485129195,6.0,0.0015282581718674138,60.0,17.333333333333332
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.029880954957315405,2.0,0.009229574147278319,47.0,17.933333333333334
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.01964269430620653,13.0,0.005617969495168351,51.0,18.6
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4890314565798491,13.0,0.011672226505198164,40.0,0.0,80.5,21.066666666666666
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4919018195207346,12.0,0.012068783348901227,34.0,0.0,80.5,21.133333333333333
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.018192659282972746,16.0,0.02347687875783122,24.0,22.066666666666666
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20092244616326746,23.0,0.0237454513989234,7.0,0.040750694103743434,10.0,23.4
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5050606047898984,10.0,0.0047238716338533614,73.0,0.014379708813240244,39.0,25.2
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.017768821458915587,18.0,0.022432603459950018,26.0,26.333333333333332
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.014475631565180972,23.0,0.028722448794263222,17.0,26.466666666666665
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.008717987495649332,50.0,0.0063945695640499345,50.0,27.4
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.005213969998519931,65.0,0.01871000941479828,31.0,27.666666666666668
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.013366920245021265,29.0,0.028680740092462687,19.0,28.466666666666665
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.012026785545965,36.0,0.0,80.5,29.066666666666666
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.566526762450069,7.0,0.007788048941229638,52.0,0.0,80.5,30.0
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.015695983366760844,21.0,0.0,80.5,32.13333333333333
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.012400203279504514,32.0,0.011266717611434274,44.0,33.0
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.01887581914442765,14.0,0.0,80.5,33.2
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.012462158289665548,31.0,0.022744352200078533,25.0,33.8
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.03583859115728652,38.0,0.014198503499550692,25.0,0.0021840736047098464,59.0,34.53333333333333
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07179438135404359,34.0,0.006873083481919153,55.0,0.0,80.5,34.733333333333334
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.012577475662616924,30.0,0.05287337240564005,3.0,35.266666666666666
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.006456896645868471,56.0,0.0,80.5,35.733333333333334
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.0040245199277684765,76.0,0.0,80.5,36.266666666666666
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.011973815463068582,37.0,0.019618226026872687,30.0,36.333333333333336
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.01787287750468729,17.0,0.0,80.5,36.4
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.003797525271676686,80.0,0.0,80.5,36.53333333333333
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.01380521233165658,26.0,0.012174657138092737,42.0,37.0
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.01205809037290284,35.0,0.0,80.5,37.46666666666667
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.0047814866226476285,71.0,0.03677498298766868,13.0,37.53333333333333
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687797934427369,5.0,0.005059972283803715,68.0,0.02217520580108534,27.0,37.93333333333333
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.020858472779600755,11.0,0.0073228787484687086,48.0,37.93333333333333
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.009102840608345885,48.0,0.006455953231783607,49.0,38.2
POE14.C18,1.0119720905753462,55.0,0.16812528788576686,52.0,0.18733695410396692,24.0,0.01375748522073847,27.0,0.0321389963131955,15.0,38.93333333333333
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.008694368425020504,51.0,0.002203902171559635,58.0,39.0
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5081502363756671,9.0,0.010672221503494889,44.0,0.0,80.5,39.733333333333334
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.011784438651759157,39.0,0.02861693083193062,21.0,40.2
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.014781473339270093,22.0,0.013739281900479128,41.0,40.333333333333336
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.00425249435448673,75.0,0.0,80.5,40.4
POE16.C16,1.103534377851545,49.0,0.17764471057884235,48.0,0.0,41.0,0.02096476114119887,10.0,0.0022408607273407544,57.0,43.0
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5564815529212636,8.0,0.023709111257818556,8.0,0.002349600784872008,56.0,43.2
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.1130912652949781,30.0,0.0022879745493444375,88.0,0.022112332737637796,28.0,43.333333333333336
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.010830232110040545,41.0,0.0,80.5,44.666666666666664
POE15.C16,1.2120623641085626,37.0,0.18532166436358044,39.0,0.08175421564354796,33.0,0.002528265329629636,86.0,0.003962045662811553,54.0,45.53333333333333
