,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43912452172681365,14.0,0.012064596914766218,35.0,0.04781370765961879,5.0,9.466666666666667
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.025043630604544752,4.0,0.045825734670509766,6.0,10.066666666666666
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4918524695266175,12.0,0.017352214707771624,14.0,0.01364449602215645,34.0,12.266666666666667
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.016167850270190274,18.0,0.07905288295819801,1.0,13.4
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.02602738873310117,3.0,0.040661659546151085,8.0,13.666666666666666
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.03177896743409304,1.0,0.009229574147278319,38.0,16.6
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4890332701469659,13.0,0.01870334059800535,10.0,0.0,77.0,16.6
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.01802668089494138,12.0,0.005617969495168351,43.0,17.4
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.023510386130387036,5.0,0.02347687875783122,19.0,19.933333333333334
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27545475872294867,20.0,0.012891466291021373,26.0,0.0,77.0,22.266666666666666
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.012576172303883337,30.0,0.01871000941479828,26.0,22.333333333333332
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5664852554098357,7.0,0.010980387482073334,41.0,0.008561592698828946,40.0,23.133333333333333
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.01970866692635821,8.0,0.0,77.0,24.866666666666667
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20083219620593043,23.0,0.012155352017327143,34.0,0.027670934057963947,14.0,27.533333333333335
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.015722073515089918,21.0,0.0,77.0,28.2
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.010721332781801691,44.0,0.028722448794263222,13.0,28.733333333333334
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5052675517386934,10.0,0.00752681606845925,63.0,0.0,77.0,28.933333333333334
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.011359189961812859,38.0,0.003200790471203474,48.0,29.0
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.013724685565160355,23.0,0.025615355467820233,17.0,29.8
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.003496162217741666,81.0,0.0063945695640499345,41.0,30.333333333333332
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.010894016644234492,42.0,0.02287409985856037,21.0,30.466666666666665
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.03130770995933145,2.0,0.019618226026872687,25.0,31.0
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.012660455262199468,28.0,0.0009566803517568889,51.0,31.133333333333333
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.0134433579768422,24.0,0.0,77.0,32.06666666666667
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.009140130113500131,50.0,0.0,77.0,32.333333333333336
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.006489262274475648,68.0,0.022432603459950018,23.0,32.6
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687944370754509,5.0,0.009845291448993503,47.0,0.026056774609839017,16.0,33.666666666666664
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07182824429760798,34.0,0.009137876127212589,51.0,0.0,77.0,33.733333333333334
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.01819075925539438,11.0,0.012174657138092737,35.0,34.06666666666667
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.008617463756472802,58.0,0.011266717611434274,37.0,35.53333333333333
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.035918712505675535,38.0,0.01332643976510238,25.0,0.0,77.0,36.93333333333333
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.019737907415094205,7.0,0.013739281900479128,33.0,37.266666666666666
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.1129624393586208,30.0,0.009628435193130943,48.0,0.022209119790562948,24.0,37.46666666666667
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.007244435903079898,65.0,0.0,77.0,38.6
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.01689944188383982,16.0,0.0,77.0,38.733333333333334
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.007725418773033652,61.0,0.057670482830925796,3.0,39.4
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.008675376558024039,57.0,0.0,77.0,39.93333333333333
POE14.C18,1.0119720905753462,55.0,0.16812528788576686,52.0,0.18729087814973658,24.0,0.011014346436955648,40.0,0.028766738695915173,12.0,40.266666666666666
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.004553451338521148,77.0,0.01592065436011092,30.0,40.6
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.017294954099936907,15.0,0.0,77.0,40.733333333333334
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.011426607994136353,37.0,0.004895694282449181,44.0,40.86666666666667
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5081831596596199,9.0,0.007736729225065214,60.0,0.0,77.0,41.4
POE28.C16,0.9768321830344019,57.0,0.1596806387225549,59.0,0.4046809834501479,17.0,0.00914198835147779,49.0,0.034921275709256516,10.0,42.2
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.005340297254917569,72.0,0.03006883079689837,11.0,43.266666666666666
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.005153879924152624,73.0,0.0,77.0,43.4
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5565598074906518,8.0,0.01616246386212429,19.0,0.002349600784872008,50.0,43.86666666666667
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.007455110493980114,64.0,0.0,77.0,44.06666666666667
POE16.C16,1.103534377851545,49.0,0.17764471057884235,48.0,0.0,41.0,0.012411717760886972,31.0,0.004174206974270955,47.0,44.46666666666667
POE15.C16,1.2120623641085626,37.0,0.18532166436358044,39.0,0.08182498591207576,33.0,0.0032292218854382258,82.0,0.0,77.0,48.06666666666667
POE14.C16,1.0871780436803746,51.0,0.17656993704897905,49.0,0.0,41.0,0.012721427677216608,27.0,0.0,77.0,48.733333333333334
POE15.C18,0.8907512941306627,68.0,0.15614923998157537,65.0,0.04081213957333622,37.0,0.012646386859135425,29.0,0.023389259715025146,20.0,49.4
POE32.C18,1.2717497045674662,31.0,0.16229080300936594,56.0,0.0,41.0,0.00755840864437364,62.0,0.0,77.0,49.93333333333333
POE25,0.5396309646020957,90.0,0.10931982189467226,88.0,0.573164390053529,4.0,0.02344407786218802,6.0,0.04250627799350082,7.0,50.0
POE13.ISOSORBITAN,1.0980475338766313,50.0,0.17918010133578988,46.0,0.0,41.0,0.004565787735752415,76.0,0.004468766411444003,46.0,50.06666666666667
POE27.C18,0.7848209210175009,77.0,0.14294487947182555,72.5,0.2505894195832284,21.0,0.01646369910150776,17.0,0.016897506989169253,28.0,50.06666666666667
POE15.ISOSORBITAN,1.0659067259159085,53.0,0.1761093198218946,50.0,0.0,41.0,0.012238918255458642,33.0,0.0,77.0,50.333333333333336
POE24.C18,0.9517411595000911,60.0,0.16382619376631347,54.0,0.0,41.0,0.006613746650348565,67.0,0.022678592543823317,22.0,50.46666666666667
POE31.C16,1.259771029876671,34.0,0.14294487947182555,72.5,0.0,41.0,0.001674114536483125,93.0,0.02527870982375724,18.0,51.4
POE22.C18,0.7626295602456369,80.0,0.14048825426070932,75.0,1.1606819494720475,1.0,0.008748223970805559,54.0,0.014758100866012036,32.0,53.0
POE28.C18,0.7456323714833608,84.0,0.13680331644403498,81.0,0.3013221494766364,19.0,0.01115204490128723,39.0,0.03975213235067221,9.0,54.2
POE25.C16,1.0058628396788685,56.0,0.16935360049132497,51.0,0.0,41.0,0.00868908319249649,56.0,0.0,77.0,54.46666666666667
