Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5740164247517188,0.05708463499615287,0.566332416363475,0.5254237288135594,0.6492146596858639
Logistic (L1),0.6164406671759612,0.10060311493845324,0.583104090868755,0.4406779661016949,0.7539267015706806
SVM Linear,0.6043449197860962,0.11038486336937833,0.6509894400567929,0.8305084745762712,0.4816753926701571
SVM RBF,0.647985103132162,0.06785558697981704,0.49560741858195045,0.4067796610169492,0.7801047120418848
Random Forest,0.6238031576266871,0.06471004428962973,0.47577424793681783,0.5084745762711864,0.5863874345549738
Gradient Boosting,0.5922093837535013,0.13787194045407708,0.3404472446534742,0.9491525423728814,0.05759162303664921
XGBoost,0.5428189457601222,0.11434629478974506,0.44072233561096813,0.9491525423728814,0.05759162303664921
