,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.4391667937397783,14.0,0.040752294529184684,1.0,0.04781370765961879,5.0,4.933333333333334
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.025093310229291888,5.0,0.07905288295819801,1.0,11.666666666666666
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.01406475932548967,25.0,0.045825734670509766,6.0,12.866666666666667
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.023904516987155316,7.0,0.040661659546151085,8.0,14.2
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.48906577854587574,13.0,0.01963426532345331,11.0,0.0,78.0,16.866666666666667
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.024681251716762487,6.0,0.005617969495168351,48.0,17.266666666666666
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.020882585300369343,10.0,0.009229574147278319,41.0,18.2
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.49179358739815104,12.0,0.017302089179890245,17.0,0.0,78.0,18.533333333333335
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.019006320277323137,12.0,0.02347687875783122,18.0,20.733333333333334
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.013240671553681145,29.0,0.01871000941479828,26.0,22.2
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5053205658237605,10.0,0.008563723036931809,47.0,0.0025083456627652545,52.0,23.466666666666665
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.008712724077757018,45.0,0.026151882467774,16.0,23.533333333333335
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.2754315027675131,20.0,0.008270625852662835,49.0,0.0,78.0,25.466666666666665
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.015050584058523346,21.0,0.028722448794263222,12.0,25.533333333333335
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.014251279680813111,24.0,0.022432603459950018,20.0,26.333333333333332
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.01788359537156765,16.0,0.022931683776402645,19.0,26.733333333333334
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.007285644406329999,56.0,0.0063945695640499345,45.0,27.533333333333335
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.026016665721708628,4.0,0.0,78.0,28.466666666666665
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.0079813779324164,52.0,0.005381493100525825,50.0,28.733333333333334
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.018327728212595814,14.0,0.011266717611434274,40.0,30.066666666666666
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5664581625255051,7.0,0.006770895710960874,59.0,0.0,78.0,30.6
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.2007300712159392,23.0,0.011781200425181057,35.0,0.012848856189769498,37.0,30.733333333333334
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.018494327182332918,13.0,0.0,78.0,30.733333333333334
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.021180344515157688,9.0,0.019618226026872687,25.0,31.933333333333334
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.004761333354634205,75.0,0.0,78.0,33.93333333333333
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.027175395366859503,3.0,0.014847150593128688,32.0,34.733333333333334
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.015119111352963028,20.0,0.006717038803404574,44.0,34.86666666666667
