Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6884615384615385,0.09539012942429886,0.4206497386109036,0.9615384615384616,0.07766990291262135
Logistic (L1),0.6760683760683761,0.07208934319302407,0.41915608663181475,0.9230769230769231,0.1262135922330097
SVM Linear,0.6961538461538461,0.12740777691081892,0.4494025392083644,0.8846153846153846,0.1941747572815534
SVM RBF,0.644871794871795,0.10723345469911018,0.5001867064973862,0.46153846153846156,0.6990291262135923
Random Forest,0.6773504273504273,0.17590025995922223,0.5873786407766989,0.34615384615384615,0.883495145631068
Gradient Boosting,0.6017094017094017,0.14551015347029345,0.5920463032113518,0.7307692307692307,0.46601941747572817
XGBoost,0.5899572649572649,0.1388435165862451,0.638722927557879,0.6153846153846154,0.6504854368932039
