,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE29.C16,0.8118390957585497,4.0,0.22836538461538458,7.0,0.34045396946841033,6.0,0.02434106601648088,4.0,0.013553336768823865,38.0,9.733333333333333
POE25,0.8445417921650618,2.0,0.2596153846153846,2.5,0.6493764900573247,3.0,0.016279730361311986,19.0,0.008941392346909938,45.0,10.333333333333334
POE21,0.9345053250879535,1.0,0.27884615384615385,1.0,0.0,24.0,0.029003450210180314,2.0,0.010609192200135453,44.0,11.466666666666667
POE20,0.8422591553607884,3.0,0.2596153846153846,2.5,0.0,24.0,0.036387472977950974,1.0,0.010688461504218427,43.0,12.133333333333333
POE26,0.6026788607950341,13.0,0.20432692307692313,12.0,0.6606651268337047,2.0,0.0159161809701051,20.0,0.022677546949352756,30.0,13.733333333333333
POE15.C16,0.6208270968396004,12.0,0.20673076923076916,11.0,0.21595604538165386,12.0,0.008573949749138703,51.0,0.04225859242791552,12.0,16.933333333333334
POE17,0.5439917328906869,15.0,0.18990384615384615,15.0,0.0,24.0,0.013308884925141519,32.0,0.10302456118732639,2.0,17.333333333333332
POE22,0.7868488754814268,5.0,0.24759615384615385,4.0,0.0,24.0,0.022474508904448375,7.0,0.0,77.5,18.466666666666665
POE24,0.68151835344317,10.0,0.2235576923076923,8.5,0.12023613340693975,15.0,0.02544913652423235,3.0,0.0,77.5,18.666666666666668
POE16,0.4281753530832502,23.0,0.15865384615384615,21.0,0.0,24.0,0.018714352662961335,13.0,0.04909931267539025,9.0,19.466666666666665
POE23,0.7228938853640868,7.0,0.23317307692307687,5.0,0.102448440132003,17.0,0.013409909993029793,31.0,0.0,77.5,21.066666666666666
POE12,0.39470366395481143,25.0,0.14903846153846156,22.0,0.0,24.0,0.0207147536164715,9.0,0.01518419565049789,36.0,23.333333333333332
POE29.C18,0.37667435630280627,30.0,0.14182692307692313,27.5,0.0,24.0,0.02309780927029241,6.0,0.03215404054208171,20.0,23.6
POE30.C18,0.5241657070725045,17.0,0.1766826923076923,17.0,0.00311041079638556,23.0,0.008736786091929067,50.0,0.017314185153713968,33.0,24.733333333333334
POE18,0.6606313017260218,11.0,0.21875,10.0,0.0,24.0,0.004905023420797428,69.0,0.011887782959873139,40.0,24.933333333333334
POE27.C16,0.529998749397097,16.0,0.18509615384615374,16.0,0.0,24.0,0.0195953477569901,11.0,0.0,77.5,25.133333333333333
POE18.SORBITAN,0.4282485020703942,22.0,0.15865384615384626,20.0,0.0,24.0,0.012463078669552027,36.0,0.01631735037372639,34.0,25.333333333333332
POE35.SORBITAN,0.36519436521879156,36.0,0.13942307692307687,29.5,0.302749206691852,7.0,0.014692175837135899,23.0,0.023770753503834507,27.0,25.533333333333335
POE21.SORBITAN,0.3463739430426265,41.5,0.13461538461538458,34.5,0.6737742390537065,1.0,0.01867900840729344,14.0,0.02398904679456826,25.0,25.666666666666668
POE28.C16,0.574270475646412,14.0,0.1923076923076923,14.0,0.0,24.0,0.014584299738276971,24.0,0.0,77.5,25.8
POE19,0.7120385745544675,9.0,0.23076923076923073,6.0,0.0,24.0,0.00801252478863383,54.0,0.0,77.5,26.333333333333332
POE13,0.445290151271513,19.0,0.16346153846153844,18.0,0.0,24.0,0.009667755695267987,47.0,0.0022877023829430687,50.0,27.6
POE31.C18,0.7316568736480978,6.0,0.19591346153846145,13.0,0.01163155857612679,22.0,0.004534899759872046,73.0,0.0,77.5,29.533333333333335
POE24.C16,0.38655788741376224,27.0,0.14663461538461542,24.0,0.0,24.0,0.020966042537927075,8.0,0.0,77.5,29.8
POE27,0.713829857998013,8.0,0.2235576923076923,8.5,0.0,24.0,0.0027239098011888007,87.0,0.0,77.5,31.133333333333333
POE14.C16,0.4369106388757633,21.0,0.1610576923076923,19.0,0.0,24.0,0.0016187550543468377,91.0,0.023118112674506586,29.0,31.466666666666665
POE30,0.40359388473195,24.0,0.14663461538461542,24.0,0.03724128560710734,20.0,0.013298535506503057,33.0,0.0,77.5,31.533333333333335
POE11,0.36223501665854835,37.0,0.13942307692307687,29.5,0.0,24.0,0.007499868328146024,58.0,0.04011773779538852,13.0,32.0
