,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE25,0.8445417921650618,2.0,0.2596153846153846,2.5,0.649225730298866,3.0,0.03651832411477302,1.0,0.008941392346909938,45.0,7.933333333333334
POE21,0.9345053250879535,1.0,0.27884615384615385,1.0,0.0,24.0,0.021523583549896055,11.0,0.010609192200135453,44.0,12.666666666666666
POE26,0.6026788607950341,13.0,0.20432692307692313,12.0,0.6608107068173377,2.0,0.012838171841387226,23.0,0.022677546949352756,30.0,14.133333333333333
POE29.C16,0.8118390957585497,4.0,0.22836538461538458,7.0,0.3404166052232713,6.0,0.007585076059685768,57.0,0.03002017175695082,21.0,14.533333333333333
POE15.C16,0.6208270968396004,12.0,0.20673076923076916,11.0,0.21613450072070928,12.0,0.010173826255184872,40.0,0.04469108057468918,14.0,15.733333333333333
POE17,0.5439917328906869,15.0,0.18990384615384615,15.0,0.0,24.0,0.011392192803306112,29.0,0.10302456118732639,1.0,16.8
POE16,0.4281753530832502,23.0,0.15865384615384615,21.0,0.0,24.0,0.02921515779053672,4.0,0.04909931267539025,11.0,18.533333333333335
POE23,0.7228938853640868,7.0,0.23317307692307687,5.0,0.10224271314961944,17.0,0.020931381259477643,12.0,0.0,78.5,18.666666666666668
POE24,0.68151835344317,10.0,0.2235576923076923,8.5,0.12064365054904971,15.0,0.022239200779712198,10.0,0.0,78.5,19.733333333333334
POE20,0.8422591553607884,3.0,0.2596153846153846,2.5,0.0,24.0,0.0075265754340000665,59.0,0.010688461504218427,43.0,19.866666666666667
POE13,0.445290151271513,19.0,0.16346153846153844,18.0,0.0,24.0,0.032929969738259866,2.0,0.0022877023829430687,54.0,22.133333333333333
POE18,0.6606313017260218,11.0,0.21875,10.0,0.0,24.0,0.00811539933217472,53.0,0.011887782959873139,41.0,22.933333333333334
POE14.C16,0.4369106388757633,21.0,0.1610576923076923,19.0,0.0,24.0,0.011072513666736434,32.0,0.023118112674506586,29.0,23.6
POE28.C16,0.574270475646412,14.0,0.1923076923076923,14.0,0.0,24.0,0.027139847084877267,7.0,0.0,78.5,23.666666666666668
POE31.C18,0.7316568736480978,6.0,0.19591346153846145,13.0,0.011645248619491844,22.0,0.004426785452104028,74.0,0.014362477240192018,37.0,24.266666666666666
