Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6043697478991596,0.05338340707143314,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.632436974789916,0.05597051868562335,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.5814495798319328,0.035267822337406204,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.5765336134453782,0.13304692672712012,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.631218487394958,0.11172604689332744,0.5212264150943395,0.5,0.6415094339622641
Gradient Boosting,0.595997899159664,0.13466001613554524,0.5188679245283019,0.875,0.3490566037735849
XGBoost,0.5940126050420168,0.1373948294913695,0.554245283018868,0.75,0.44339622641509435
