Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6138025210084033,0.04506435229481127,0.5090957494010115,0.4576271186440678,0.6387434554973822
Logistic (L1),0.6361344537815127,0.043102772787394134,0.42026799183601027,1.0,0.031413612565445025
SVM Linear,0.6255672268907563,0.06630531674458447,0.6744165409530571,0.8135593220338984,0.5392670157068062
SVM RBF,0.6630672268907563,0.08828733959249856,0.5563049072677256,0.576271186440678,0.6701570680628273
Random Forest,0.6223949579831933,0.06316351771105624,0.4832726950039932,0.423728813559322,0.6492146596858639
Gradient Boosting,0.6097584033613446,0.09509867709756653,0.3674682758008696,0.9322033898305084,0.09947643979057591
XGBoost,0.601764705882353,0.07463548048136728,0.4357085810630934,0.0847457627118644,0.9738219895287958
