,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9940058589400463,7.0,0.04495011585658717,3.0,0.03550932359163039,11.0,5.133333333333334
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028399934447603,14.0,0.009812745269526283,41.0,0.05142608223518641,3.0,14.533333333333333
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.35006384007805297,27.0,0.01888392250647123,13.0,0.009234468968005949,47.0,15.0
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110764368533867,3.0,0.014631128053925383,19.0,0.012320618218161883,35.0,15.533333333333333
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.807534151799096,13.0,0.020355207599738162,9.0,0.0,80.5,15.6
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.01790427743424738,14.0,0.0794701654908867,1.0,16.933333333333334
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.04495599885261534,2.0,0.02919630125488215,15.0,17.733333333333334
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.012507970033614356,29.0,0.03203082855417416,12.0,17.733333333333334
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.1849558374478899,42.0,0.015905260614948145,16.0,0.022133771893389165,20.0,19.866666666666667
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.02385187218403859,6.0,0.010975561345619944,43.0,20.933333333333334
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.02012217787653297,10.0,0.04071559536229685,6.0,22.933333333333334
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.01392821141134466,24.0,0.009335800206651035,46.0,22.933333333333334
POE19,1.468037625118468,17.0,0.2152298850574712,14.0,0.0,56.0,0.021734335259661897,8.0,0.006560224242363244,50.0,27.2
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.0714009112080203,5.0,0.013017508223056697,26.0,0.0,80.5,27.733333333333334
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.010906819996762893,35.0,0.021148394254951297,22.0,30.0
