,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.4393227911374038,14.0,0.030948802502463835,1.0,0.04781370765961879,5.0,4.933333333333334
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.02122917754160031,8.0,0.045825734670509766,6.0,10.6
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.024327679873858296,5.0,0.07905288295819801,1.0,11.666666666666666
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.025201975989886684,4.0,0.040661659546151085,9.0,13.933333333333334
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.020492979765077243,11.0,0.009229574147278319,40.0,18.2
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27550417024070384,20.0,0.016549382678573657,21.0,0.001428141244899761,55.0,18.666666666666668
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.018265241788018013,17.0,0.005617969495168351,50.0,19.0
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.48901431184937094,13.0,0.012731110510125841,35.0,0.0,79.0,20.2
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.016784289062170634,20.0,0.02347687875783122,16.0,21.533333333333335
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.01757228780084226,19.0,0.0063945695640499345,47.0,22.866666666666667
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.02600265720105185,3.0,0.028722448794263222,15.0,23.533333333333335
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5052255761696022,10.0,0.013714981615677873,29.0,0.0,79.0,24.666666666666668
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.008858880781121497,50.0,0.01871000941479828,24.0,24.733333333333334
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20115501488004867,23.0,0.02406968302396882,6.0,0.020064339640261553,22.0,24.866666666666667
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.49194257417731,12.0,0.0012262388811886602,90.0,0.0038857028225096624,53.0,24.933333333333334
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.01439682982396723,25.0,0.022432603459950018,17.0,26.066666666666666
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.0205319308995041,9.0,0.011266717611434274,38.0,29.133333333333333
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.010482859111661039,42.0,0.0,79.0,29.666666666666668
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.02911141924178839,2.0,0.014113361269613378,28.0,30.333333333333332
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.568643080067932,5.0,0.020515142621490092,10.0,0.013572185304860929,31.0,30.733333333333334
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07182347318130611,34.0,0.01360172165686845,32.0,0.0,79.0,31.466666666666665
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.011329638778928251,39.0,0.055008517950326574,2.0,31.8
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.009870709606891478,45.0,0.0,79.0,31.933333333333334
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665348324003607,7.0,0.005078657889631733,70.0,0.0,79.0,32.2
