Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6016010949834479,0.15143876160305594,0.5142426124767059,0.4915254237288136,0.6649214659685864
Logistic (L1),0.6227527374586199,0.14553920152747415,0.5846126541840447,0.4915254237288136,0.7172774869109948
SVM Linear,0.6038674560733385,0.1706943754071535,0.651166918093886,0.8305084745762712,0.4816753926701571
SVM RBF,0.6227877514642219,0.09109746048276643,0.51113674682758,0.4576271186440678,0.774869109947644
Random Forest,0.611319073083779,0.10145382424655049,0.4958736356375899,0.3898305084745763,0.6701570680628273
Gradient Boosting,0.5799051438757321,0.09367140269107634,0.35358061939834945,0.9322033898305084,0.08900523560209424
XGBoost,0.5210609243697479,0.06411029285394132,0.4688082349809211,0.2542372881355932,0.7905759162303665
