Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6,0.08324452861922013,0.32225541448842415,0.8846153846153846,0.1650485436893204
Logistic (L1),0.6,0.09641843936904189,0.3343913368185213,0.8846153846153846,0.17475728155339806
SVM Linear,0.5384615384615384,0.08695294850160602,0.6706497386109036,0.6153846153846154,0.7184466019417476
SVM RBF,0.5538461538461539,0.21565916567501822,0.3745332337565347,1.0,0.05825242718446602
Random Forest,0.629059829059829,0.11187769743468023,0.47666168782673635,0.8076923076923077,0.42718446601941745
Gradient Boosting,0.4914529914529914,0.1963581045517905,0.5003734129947722,0.8076923076923077,0.36893203883495146
XGBoost,0.48910256410256403,0.13955527184148517,0.5080283793876027,0.8846153846153846,0.2912621359223301
