Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5768239113827349,0.05264825892977153,0.6037735849056605,1.0,0.3584905660377358
Logistic (L1),0.602403234020881,0.05822928096713599,0.5648584905660378,1.0,0.32075471698113206
SVM Linear,0.5805767761650114,0.057923146163640755,0.5377358490566038,0.5,0.7264150943396226
SVM RBF,0.5953749681690859,0.06638327621314347,0.5141509433962265,0.75,0.39622641509433965
Random Forest,0.5775273745861981,0.13155454834892213,0.5035377358490566,0.5,0.660377358490566
Gradient Boosting,0.5577508276037688,0.11837772277109329,0.5176886792452831,0.875,0.3867924528301887
XGBoost,0.5446221670486376,0.08886550232241679,0.5955188679245284,0.875,0.4056603773584906
