,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9761643422658872,3.0,0.2633195148165208,2.0,0.43906731558590684,14.0,0.0166620710520408,16.0,0.04781370765961879,6.0,7.066666666666666
POE15,2.0211128780200776,1.0,0.26700445263319517,1.0,0.0,41.0,0.021205030920872604,7.0,0.045825734670509766,7.0,10.6
POE17,1.7240707936461481,6.0,0.24182404421925385,4.0,0.0,41.0,0.02292074951554247,5.0,0.07905288295819801,2.0,11.8
POE12,1.6348076035988202,9.0,0.23384001228312612,6.0,0.0,41.0,0.033008409948355556,1.0,0.040661659546151085,9.0,13.533333333333333
POE31.C18,1.9794472295348549,2.0,0.23230462152617837,7.0,0.4890236206402257,13.0,0.010731010477968386,42.0,0.0239655465800388,24.0,13.8
POE13,1.7067215984338138,7.0,0.2402886534623061,5.0,0.0,41.0,0.021120042569131303,8.0,0.009229574147278319,48.0,18.866666666666667
POE16,1.9724415930199957,4.0,0.2630124366651312,3.0,0.0,41.0,0.01886777187187109,13.0,0.005617969495168351,53.0,18.866666666666667
POE35.SORBITAN,1.6449710276795504,8.0,0.23184400429909413,9.0,0.27569020937406175,20.0,0.007954683593072682,54.0,0.01235781397647484,42.0,21.333333333333332
POE26.SORBITAN,1.4601266476529067,17.0,0.217564870259481,15.0,0.0,41.0,0.0146216166563799,24.0,0.02347687875783122,26.0,23.4
POE24.SORBITAN,1.4891046858908572,13.0,0.22032857362198688,12.0,0.0,41.0,0.011082681106827481,39.0,0.01871000941479828,32.0,24.333333333333332
POE30.C18,1.7722045677417937,5.0,0.23199754337478895,8.0,0.4919384075912351,12.0,0.007160265060897099,60.0,0.0,79.0,24.4
POE30.SORBITAN,1.4049158049863086,21.0,0.21219100261016433,20.0,0.5665320202311998,7.0,0.017596737762316527,15.0,0.0,79.0,24.866666666666667
POE11,1.381093389650722,25.0,0.20988791647474292,23.5,0.0,41.0,0.018960450765093288,12.0,0.028722448794263222,17.0,25.0
POE22.SORBITAN,1.5760605186781178,10.0,0.2284661446338092,10.0,0.0,41.0,0.01918610885965972,11.0,0.0,79.0,25.533333333333335
POE19,1.5020703833832207,11.0,0.221556886227545,11.0,0.0,41.0,0.0107365924931123,41.0,0.0063945695640499345,50.0,26.2
POE18,1.3873367203999298,24.0,0.21050207277752198,22.0,0.0,41.0,0.01577291722841951,20.0,0.022432603459950018,28.0,26.866666666666667
POE33.SORBITAN,1.4939892140420974,12.0,0.219560878243513,14.0,0.0,41.0,0.020921736992954926,10.0,0.0,79.0,27.0
POE20.SORBITAN,1.4870921058430726,14.0,0.22002149547059724,13.0,0.0,41.0,0.01874440674858207,14.0,0.0,79.0,27.8
POE36.SORBITAN,1.4808624071431047,15.0,0.21418701059419631,16.0,0.5049900234958865,10.0,0.007435113000005468,59.0,0.0,79.0,28.666666666666668
POE24.C16,1.2691666486075994,32.0,0.1979118685705512,30.0,0.20102428197653643,23.0,0.011401931324292798,36.0,0.010826156112386354,47.0,32.2
POE18.C16,1.240621220448149,35.0,0.1936127744510978,33.0,0.0,41.0,0.023269819353655973,4.0,0.012829720422866009,41.0,32.333333333333336
POE27.SORBITAN,1.3178968079179838,28.0,0.20359281437125754,27.0,0.0,41.0,0.014527450681618296,27.0,0.011266717611434274,46.0,32.6
POE19.SORBITAN,1.2392984265151583,36.0,0.19484108705665593,32.0,0.0,41.0,0.01648634289558183,17.0,0.018658608420805356,33.0,33.0
POE34.SORBITAN,1.3505962366271547,26.0,0.20466758790112083,26.0,0.0,41.0,0.011670038656560322,34.0,0.0057504251638171855,51.0,33.4
POE31.SORBITAN,1.423085293349724,18.0,0.21387993244280668,17.0,0.0,41.0,0.0091475079515109,45.0,0.0,79.0,34.06666666666667
POE29.SORBITAN,1.4125104284621997,20.0,0.2129586979886382,19.0,0.0,41.0,0.008696384455264397,48.0,0.0,79.0,35.53333333333333
POE32.SORBITAN,1.3493452206304675,27.0,0.20635651773376318,25.0,0.0,41.0,0.01482813629130654,23.0,0.0,79.0,35.666666666666664
POE20,1.1943326093776585,39.0,0.19084907108859195,35.0,0.0,41.0,0.015295421733629754,22.0,0.012174657138092737,44.0,36.733333333333334
POE21.SORBITAN,1.419033868540701,19.0,0.21357285429141726,18.0,0.07178638445400942,34.0,0.00470455146761447,75.0,0.0,79.0,37.2
POE15.C16,1.2120623641085626,37.0,0.18532166436358044,39.0,0.08169782162099962,33.0,0.013012408153911406,30.0,0.0066319151067424364,49.0,37.4
POE25.C18,1.1063973257689181,48.0,0.18132964839551668,43.0,0.5687580502351379,5.0,0.005191510789942717,72.0,0.0275805070801729,20.0,37.53333333333333
POE10,1.2059867789647554,38.0,0.19207738369415006,34.0,0.0,41.0,0.008405889416370703,50.0,0.019618226026872687,31.0,38.2
POE21,1.1086509857086069,47.0,0.1816367265469061,42.0,0.0,41.0,0.021068393043444985,9.0,0.013739281900479128,39.0,38.333333333333336
POE17.C16,1.1132825425703075,46.0,0.18010133578995857,44.0,0.0,41.0,0.01134778339276796,37.0,0.029918263346327745,14.0,39.0
POE23,1.1472340306537219,44.0,0.1857822815906649,38.0,0.0,41.0,0.01454327243013062,26.0,0.012177247680507541,43.0,39.266666666666666
POE23.SORBITAN,1.396742277187308,22.0,0.21142330723169045,21.0,0.0,41.0,0.005719697938584614,70.0,0.0,79.0,39.53333333333333
POE14.C16,1.0871780436803746,51.0,0.17656993704897905,49.0,0.0,41.0,0.014571471810286982,25.0,0.039156309513627585,12.0,39.8
POE18.SORBITAN,1.3947212340035846,23.0,0.20988791647474292,23.5,0.0,41.0,0.006644709445035235,66.0,0.0,79.0,39.93333333333333
POE22.C16,1.1426962651548884,45.0,0.18470750806080138,40.0,0.0,41.0,0.0054613994647409875,71.0,0.057307016105379915,4.0,40.86666666666667
POE12.ISOSORBITAN,1.1569254212615068,41.0,0.18347919545524327,41.0,0.11314269425006454,30.0,0.004225122490403439,79.0,0.02770579843202814,19.0,40.93333333333333
POE21.C16,1.154146494651124,43.0,0.1859358206663595,37.0,0.5080570094587696,9.0,0.007678511809415579,56.0,0.0,79.0,41.13333333333333
POE28.SORBITAN,1.3042221236794818,30.0,0.2022109626900046,29.0,0.03582841165975745,38.0,0.007064381791321676,62.0,0.0,79.0,42.13333333333333
POE30.C16,1.465771403159907,16.0,0.17979425763856893,45.0,0.0,41.0,0.006783688651336038,64.0,0.0,79.0,43.53333333333333
POE25.SORBITAN,1.3163801413842235,29.0,0.20343927529556272,28.0,0.0,41.0,0.004015969870483385,80.0,0.0,79.0,44.6
POE22,0.9077010438200047,64.0,0.1586058651926916,60.0,0.5564238591323101,8.0,0.015613693910908485,21.0,0.002349600784872008,58.0,45.2
POE19.C16,1.2668511197847547,33.0,0.19714417319207733,31.0,0.0,41.0,0.004472700046676471,78.0,0.0,79.0,46.2
POE24.C18,0.9517411595000911,60.0,0.16382619376631347,54.0,0.0,41.0,0.009752640850097138,43.0,0.02753296147586215,21.0,47.13333333333333
POE25.C16,1.0058628396788685,56.0,0.16935360049132497,51.0,0.0,41.0,0.008994614211982615,46.0,0.01787561831149942,34.0,47.4
POE20.C16,1.1695101946523343,40.0,0.18747121142330725,36.0,0.0,41.0,0.006908175455686697,63.0,0.0,79.0,47.4
POE23.C16,1.0834732262344402,52.0,0.1782588668816214,47.0,0.0,41.0,0.00922023921659676,44.0,0.004194529799895541,55.0,47.8
POE13.ISOSORBITAN,1.0980475338766313,50.0,0.17918010133578988,46.0,0.0,41.0,0.004518892154839717,76.0,0.02146475339826348,30.0,47.93333333333333
POE32.C18,1.2717497045674662,31.0,0.16229080300936594,56.0,0.0,41.0,0.0028047681356807787,85.0,0.01141277401066243,45.0,48.733333333333334
POE31.C16,1.259771029876671,34.0,0.14294487947182555,72.5,0.0,41.0,0.0032683214390735447,82.0,0.04053286011709556,10.0,48.86666666666667
