Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.661953781512605,0.08696992841526256,0.5292395066110569,0.4745762711864407,0.6701570680628273
Logistic (L1),0.662626050420168,0.08658211197618981,0.41760582127961665,1.0,0.02617801047120419
SVM Linear,0.64359243697479,0.08290875291083308,0.6832904428077026,0.8135593220338984,0.518324607329843
SVM RBF,0.6645798319327731,0.09823189749071731,0.5586121217499335,0.5932203389830508,0.643979057591623
Random Forest,0.6420588235294118,0.09616208761321571,0.5159286538290887,0.4915254237288136,0.6282722513089005
Gradient Boosting,0.6549894957983193,0.10890194807667318,0.3465702369331795,1.0,0.020942408376963352
XGBoost,0.6199159663865547,0.0865925663340211,0.47861389653030434,0.1864406779661017,0.8691099476439791
