seed,best_model,best_val_auc,best_sensitivity,best_specificity,best_cv_auc,selected_features
152,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6439915966386554,"POE14, POE31.C18, POE17, POE15, POE30.C18..."
150,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6163445378151261,"POE14, POE15, POE17, POE35.SORBITAN, POE12..."
149,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6144537815126051,"POE14, POE15, POE30.C18, POE17, POE12..."
169,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6381302521008403,"POE14, POE30.C18, POE25.C18, POE12, POE17..."
177,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.643172268907563,"POE14, POE31.C18, POE25.C18, POE17, POE15..."
171,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5928991596638655,"POE14, POE15, POE17, POE12, POE31.C18..."
144,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.64359243697479,"POE14, POE31.C18, POE15, POE30.C18, POE12..."
199,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5983403361344538,"POE14, POE31.C18, POE25.C18, POE15, POE17..."
198,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5844327731092437,"POE14, POE30.C18, POE31.C18, POE35.SORBITAN, POE15..."
197,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6209453781512606,"POE14, POE30.C18, POE15, POE25.C18, POE12..."
194,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6301890756302522,"POE14, POE30.C18, POE15, POE17, POE25.C18..."
193,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5848109243697479,"POE14, POE17, POE15, POE30.C18, POE12..."
190,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.629390756302521,"POE14, POE35.SORBITAN, POE31.C18, POE25.C18, POE30.C18..."
189,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6218487394957982,"POE14, POE30.C18, POE17, POE15, POE25.C18..."
188,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6516806722689076,"POE14, POE15, POE17, POE24.SORBITAN, POE35.SORBITAN..."
187,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5666176470588236,"POE14, POE15, POE17, POE30.C18, POE31.C18..."
185,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6343697478991597,"POE14, POE15, POE17, POE12, POE31.C18..."
184,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6355462184873949,"POE14, POE31.C18, POE25.C18, POE35.SORBITAN, POE15..."
182,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6071008403361344,"POE14, POE30.C18, POE35.SORBITAN, POE31.C18, POE15..."
180,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6443067226890756,"POE14, POE30.C18, POE15, POE35.SORBITAN, POE17..."
179,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5997478991596639,"POE14, POE31.C18, POE30.C18, POE12, POE16..."
178,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5937394957983193,"POE14, POE30.C18, POE31.C18, POE17, POE15..."
147,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5437184873949581,"POE14, POE30.C18, POE12, POE15, POE17..."
151,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6003571428571428,"POE14, POE31.C18, POE15, POE12, POE35.SORBITAN..."
200,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5972058823529413,"POE14, POE31.C18, POE35.SORBITAN, POE30.C18, POE12..."
119,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6060924369747899,"POE14, POE35.SORBITAN, POE30.C18, POE17, POE25.C18..."
122,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6398529411764706,"POE14, POE30.C18, POE35.SORBITAN, POE17, POE15..."
118,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5948949579831933,"POE14, POE30.C18, POE31.C18, POE17, POE25.C18..."
117,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6298529411764705,"POE14, POE30.C18, POE15, POE25.C18, POE17..."
116,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6128151260504201,"POE14, POE35.SORBITAN, POE17, POE30.C18, POE12..."
114,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6115126050420168,"POE14, POE31.C18, POE15, POE17, POE12..."
113,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.598970588235294,"POE14, POE31.C18, POE25.C18, POE30.C18, POE17..."
124,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6315546218487395,"POE14, POE31.C18, POE15, POE25.C18, POE17..."
125,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6333403361344538,"POE14, POE31.C18, POE30.C18, POE17, POE15..."
126,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6336344537815127,"POE14, POE25.C18, POE15, POE12, POE17..."
127,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5915546218487395,"POE14, POE15, POE17, POE25.C18, POE12..."
128,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5814915966386556,"POE14, POE15, POE35.SORBITAN, POE25.C18, POE30.C18..."
111,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6142226890756304,"POE14, POE25.C18, POE15, POE30.C18, POE17..."
129,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6487605042016807,"POE14, POE15, POE25.C18, POE17, POE30.C18..."
120,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6173529411764705,"POE14, POE25.C18, POE15, POE17, POE30.C18..."
139,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5706932773109245,"POE14, POE25.C18, POE12, POE35.SORBITAN, POE17..."
137,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.585672268907563,"POE14, POE31.C18, POE35.SORBITAN, POE17, POE15..."
103,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5869327731092437,"POE14, POE15, POE30.C18, POE25.C18, POE17..."
141,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6053361344537815,"POE14, POE31.C18, POE30.C18, POE15, POE17..."
140,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6228781512605043,"POE14, POE30.C18, POE17, POE15, POE31.C18..."
104,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5777310924369747,"POE14, POE31.C18, POE15, POE12, POE17..."
132,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6068067226890757,"POE14, POE30.C18, POE15, POE17, POE35.SORBITAN..."
106,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6222689075630251,"POE14, POE15, POE30.C18, POE17, POE12..."
107,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6593487394957982,"POE14, POE15, POE25.C18, POE17, POE30.C18..."
135,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5604411764705882,"POE14, POE15, POE17, POE13, POE12..."
133,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.5886134453781513,"POE14, POE35.SORBITAN, POE17, POE15, POE30.C18..."
143,SVM Linear,0.6832904428077026,0.8135593220338984,0.518324607329843,0.6222268907563026,"POE14, POE31.C18, POE35.SORBITAN, POE25.C18, POE30.C18..."
142,SVM Linear,0.6815156624367735,0.8135593220338984,0.5340314136125655,0.6348319327731093,"POE14, POE15, POE30.C18, POE17, POE25.C18..."
164,SVM Linear,0.6759251042683468,0.8305084745762712,0.4869109947643979,0.6203991596638656,"POE14, POE15, POE25.C18, POE17, POE12..."
191,SVM Linear,0.675570148194161,0.8135593220338984,0.5078534031413613,0.5919957983193277,"POE14, POE31.C18, POE15, POE17, POE30.C18..."
121,SVM Linear,0.6749489750643358,0.7966101694915254,0.5445026178010471,0.6651050420168068,"POE14, POE31.C18, POE30.C18, POE17, POE25.C18..."
102,SVM Linear,0.6749489750643358,0.7966101694915254,0.5445026178010471,0.6399579831932773,"POE14, POE30.C18, POE15, POE17, POE25.C18..."
109,SVM Linear,0.6744165409530571,0.8135593220338984,0.5392670157068062,0.6466176470588236,"POE14, POE15, POE17, POE31.C18, POE12..."
110,SVM Linear,0.6744165409530571,0.8135593220338984,0.5392670157068062,0.5521428571428572,"POE14, POE31.C18, POE17, POE15, POE30.C18..."
145,SVM Linear,0.6717543703966634,0.8135593220338984,0.5392670157068062,0.62359243697479,"POE14, POE30.C18, POE15, POE17, POE12..."
166,SVM Linear,0.6643890318573077,0.8135593220338984,0.5445026178010471,0.603109243697479,"POE14, POE31.C18, POE15, POE17, POE25.C18..."
136,SVM Linear,0.6621705563936463,0.7966101694915254,0.5235602094240838,0.6388025210084034,"POE14, POE15, POE17, POE30.C18, POE12..."
183,SVM Linear,0.6409619309610436,0.8305084745762712,0.4816753926701571,0.6540336134453782,"POE14, POE30.C18, POE15, POE25.C18, POE17..."
148,SVM Linear,0.6409619309610436,0.8305084745762712,0.4816753926701571,0.642436974789916,"POE14, POE31.C18, POE15, POE30.C18, POE25.C18..."
172,SVM Linear,0.6409619309610436,0.8305084745762712,0.4816753926701571,0.6286134453781512,"POE14, POE25.C18, POE15, POE31.C18, POE17..."
138,SVM Linear,0.638122282367557,0.8135593220338984,0.4816753926701571,0.6311974789915966,"POE14, POE31.C18, POE15, POE17, POE35.SORBITAN..."
146,SVM Linear,0.638122282367557,0.8135593220338984,0.4816753926701571,0.5770588235294117,"POE14, POE30.C18, POE31.C18, POE15, POE17..."
130,SVM Linear,0.638122282367557,0.8135593220338984,0.4816753926701571,0.6217857142857143,"POE14, POE31.C18, POE35.SORBITAN, POE25.C18, POE30.C18..."
181,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.6532563025210084,"POE14, POE30.C18, POE15, POE17, POE35.SORBITAN..."
131,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.6159453781512605,"POE14, POE15, POE17, POE25.C18, POE12..."
153,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.5571848739495798,"POE14, POE31.C18, POE30.C18, POE15, POE17..."
105,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.647563025210084,"POE14, POE31.C18, POE30.C18, POE15, POE17..."
173,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.590609243697479,"POE14, POE31.C18, POE15, POE25.C18, POE12..."
176,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.627436974789916,"POE14, POE15, POE30.C18, POE25.C18, POE12..."
115,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.6519117647058823,"POE14, POE25.C18, POE15, POE17, POE31.C18..."
123,SVM Linear,0.6371461531635461,0.8305084745762712,0.4816753926701571,0.6614285714285714,"POE14, POE25.C18, POE15, POE17, POE30.C18..."
195,SVM Linear,0.6368799361079066,0.8305084745762712,0.4816753926701571,0.6214915966386554,"POE14, POE35.SORBITAN, POE15, POE17, POE25.C18..."
163,Logistic (L2),0.5728991037359127,0.4745762711864407,0.7120418848167539,0.6337815126050421,"POE14, POE25.C18, POE30.C18, POE17, POE12..."
175,SVM Linear,0.5681959357529505,0.864406779661017,0.2670157068062827,0.6174159663865547,"POE14, POE17, POE30.C18, POE15, POE12..."
186,SVM RBF,0.558345904694294,0.576271186440678,0.675392670157068,0.6049159663865546,"POE14, POE15, POE17, POE30.C18, POE25.C18..."
