Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6124789915966387,0.10430629744258187,0.5978773584905661,0.75,0.5094339622641509
Logistic (L1),0.6277731092436974,0.10256830084304433,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.6148529411764706,0.10866259473427822,0.5141509433962264,0.5,0.6415094339622641
SVM RBF,0.6734033613445378,0.07777861368187902,0.6073113207547169,0.875,0.41509433962264153
Random Forest,0.656859243697479,0.09567292166973572,0.5023584905660378,0.5,0.6792452830188679
Gradient Boosting,0.6712605042016807,0.12275489989143169,0.5235849056603773,0.875,0.3490566037735849
XGBoost,0.6110294117647059,0.14452578365011343,0.554245283018868,0.75,0.44339622641509435
