Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.5935294117647059,0.09343232255693358,0.5778301886792453,1.0,0.32075471698113206
Logistic (L1),0.6172478991596639,0.0905895507458161,0.5636792452830188,0.625,0.5943396226415094
SVM Linear,0.595546218487395,0.06856306074334684,0.5330188679245284,1.0,0.22641509433962265
SVM RBF,0.6334243697478993,0.0780288528131535,0.5766509433962264,0.75,0.4811320754716981
Random Forest,0.6343907563025211,0.08645833756961312,0.5341981132075472,0.875,0.29245283018867924
Gradient Boosting,0.644359243697479,0.09127111418275076,0.5029481132075473,1.0,0.11320754716981132
XGBoost,0.6109873949579832,0.10031686610308367,0.5459905660377359,0.375,0.8867924528301887
