,MW_score,MW_rank,Effect,Effect_rank,L1_coef,L1_rank,RF,RF_rank,MI,MI_rank,Avg_rank
POE14,1.9291549251348934,4.0,0.25574712643678166,3.0,0.9944123167635921,7.0,0.033313740979456,2.0,0.03550932359163039,11.0,5.0
POE15,1.992539126621655,3.0,0.26091954022988495,1.0,0.0,56.0,0.019791148973986022,10.0,0.03203082855417416,14.0,15.466666666666667
POE31.C18,2.2313127756302062,1.0,0.2479885057471265,5.0,0.3500330039350472,27.0,0.016951084967814008,16.0,0.001067339552504265,61.0,17.266666666666666
POE25.C18,1.4749436922998505,16.0,0.21580459770114935,13.0,1.110733061445537,3.0,0.024674957251541552,7.0,0.000506549628392472,62.0,17.533333333333335
POE17,1.663102388595218,7.0,0.23304597701149432,7.0,0.0,56.0,0.015361455124961527,22.0,0.0794701654908867,1.0,18.0
POE12,1.6469254655756924,8.0,0.23160919540229874,8.0,0.0,56.0,0.030008401734225764,3.0,0.02919630125488215,18.0,18.266666666666666
POE30.C18,2.112464536202411,2.0,0.2563218390804598,2.0,0.8075076542807016,13.0,0.005410561667427079,72.0,0.006479541914753639,49.0,19.8
POE35.SORBITAN,1.5454671455737128,11.0,0.219971264367816,11.0,0.8028045268119326,14.0,0.011905056161234056,33.0,0.0057123252281525705,52.0,20.0
POE13,1.6989680381476946,6.0,0.2362068965517241,6.0,0.0,56.0,0.027132795829341583,5.0,0.010975561345619944,42.0,20.666666666666668
POE16,1.9256637716063756,5.0,0.2554597701149426,4.0,0.0,56.0,0.017364737634017434,15.0,0.009335800206651035,44.0,21.466666666666665
POE24.SORBITAN,1.5017732416640166,13.0,0.21839080459770122,12.0,0.18480738250055032,42.0,0.013969189947651738,29.0,0.022133771893389165,22.0,21.866666666666667
POE26.SORBITAN,1.44676995917967,19.0,0.2132183908045977,17.0,0.0,56.0,0.017857270838261306,12.0,0.04071559536229685,9.0,23.6
POE11,1.4106574694854468,22.0,0.20977011494252884,20.0,0.0,56.0,0.029979070796794616,4.0,0.021148394254951297,24.0,26.133333333333333
POE18.SORBITAN,1.4779705942590655,15.0,0.21494252873563213,15.5,0.0,56.0,0.02204494172206173,8.0,0.010466523425950447,43.0,26.133333333333333
POE30.SORBITAN,1.367913412793862,24.0,0.20560344827586197,23.0,1.071347786242088,5.0,0.014988383294080055,24.0,0.0,81.5,27.6
POE22.SORBITAN,1.6420956199849335,9.0,0.23117816091954024,9.0,0.0,56.0,0.017732385557700653,13.0,0.0,81.5,28.6
