Model,CV_AUC,CV_std,Val_AUC,Sensitivity,Specificity
Logistic (L2),0.6034188034188034,0.20878856684202726,0.3368185212845407,0.9615384615384616,0.07766990291262135
Logistic (L1),0.6034188034188034,0.21621397777290352,0.33103061986557136,0.8846153846153846,0.14563106796116504
SVM Linear,0.6166666666666666,0.20158804113847137,0.3700522778192681,0.9615384615384616,0.07766990291262135
SVM RBF,0.5504273504273505,0.13365619468172396,0.4066467513069455,0.9615384615384616,0.11650485436893204
Random Forest,0.6025641025641025,0.16115134730739147,0.5636669156086631,0.6923076923076923,0.5533980582524272
Gradient Boosting,0.5756410256410256,0.16840318233682605,0.4985063480209111,0.7307692307692307,0.42718446601941745
XGBoost,0.532905982905983,0.18297187087087344,0.5070948469006721,0.7307692307692307,0.4563106796116505
